Feature,log2FC,p_value,student T-test
PC.O.18.0.22.6.%mol,6.8918327379662045,0.26889522516711406,1.1063786885529465
DG.18.1_22.5.%mol,5.6025510557085205,0.5243574319647741,0.6369226608677158
PC.15.MHDA_18.2.%mol,4.331521842321635,0.004322854459869776,2.8617629025720452
PC.17.1_18.2.%mol,3.542570623875399,0.00030993849068234876,3.6227012711703908
CE.18.1.%mol,3.217276087529907,0.8386872218047994,0.20363922973767917
AC.14.1.%mol,3.1548820642542807,0.4204447833085827,0.8060652156232331
METHYL.CE.18.2.%mol,2.7302933502568187,0.7022883607727295,0.38237018357497365
CE.20.1.%mol,2.7029593423146814,0.24132103275043246,1.172560748630754
PE.17.0_18.1.%mol,2.544386982197949,0.2383777738978314,1.1799325711884467
AC.14.2.%mol,2.465980191665494,0.3153732772713182,1.0046414958070187
CER.D18.2.23.0.%mol,2.380841442008194,0.5645008188143578,0.5764091120648823
LPC.22.5...SN2...N3.%mol,2.327226071710136,0.8572835745633438,0.17989115438755102
PE.P.16.0.22.5...N6.%mol,2.164126709541005,0.012069770238033174,2.515836871739796
CE.18.2.%mol,2.1495399016130676,0.24278861832688162,1.1689086513083016
PC.15.MHDA_18.1.%mol,2.125314238855246,0.045570011138632974,2.002481663880409
CE.18.2....OH.%mol,2.098600916946463,0.021629595235468393,2.3013228986563012
PI.18.1_18.2.%mol,2.0339342022611113,0.4110886615529308,0.822409966261334
LPI.20.4...SN2.%mol,2.0180458872999125,0.15217408562483245,1.4332605017416
PE.17.0_18.2.%mol,2.012821204443597,0.37242611476350773,0.8924388443206883
PC.18.1_18.2.%mol,1.9754321879188534,0.10980803778309463,1.600835988261952
TG.O.54.4...NL.18.2.%mol,1.9424508251471053,0.568133509927726,0.5710391014032742
CER.D18.2.24.1.%mol,1.9273214097137448,0.22986387650329104,1.2016264735790394
PC.15.MHDA_20.4.%mol,1.761424724107556,0.2065411928330403,1.264158909108228
AC.18.0.%mol,1.7479926076148438,0.05753177198860837,1.901987097539234
PS.36.2.%mol,1.7135398227526757,0.30642077931283734,1.0234155351835221
LPC.20.2...SN1.%mol,1.7038343757408647,0.5722533889021811,0.5649687772862547
PC.18.1_20.3.%mol,1.668966394878204,0.784686192680835,0.27330905903180724
HEX3CER.D18.1.24.0.%mol,1.572323810288335,0.3694746034902142,0.8979645697695854
LPE.18.2...SN1.%mol,1.5316546374088738,0.1872636799217371,1.3198469157833637
PC.17.0_18.1.%mol,1.526351106961183,0.21649657301350966,1.236874682500333
LPE.18.2...SN2.%mol,1.383792612796558,0.31807264698182935,0.9990498041215107
PC.17.0_20.4.%mol,1.3431139548396978,0.6147725894551035,0.5034698222541679
PC.18.1_18.1.%mol,1.3139995638277409,0.5662852806380467,0.5737691694845548
HEX3CER.D18.1.18.0.%mol,1.2870617630247168,0.14599094882085784,1.4552550051029958
DG.18.2_20.4.%mol,1.2540386361277989,0.7921207192159042,0.2636458493369142
TG.54.6...SIM.%mol,1.2490745558508092,0.4940803939520385,0.6841471249888943
PC.33.0...A.%mol,1.1852672483945916,0.4900973665327033,0.6904725027578608
PE.17.0_20.4.%mol,1.1539045792737497,0.35994894245026887,0.9159885177222119
LPC.19.0...SN1...B.%mol,1.1408060102680366,0.19784171320648367,1.2887956036157897
PE.O.16.0.22.4.%mol,1.1363325392207528,0.5999575787070683,0.5246705590336459
TG.50.4...NL.14.0.%mol,1.131628093156456,0.2108575550556294,1.2522148171456975
TG.54.6...NL.20.4.%mol,0.9729569627274444,0.48552177544391983,0.697773220681683
TG.54.6...NL.18.3.%mol,0.9677555607631092,0.4558113983158657,0.7461244968848886
PE.P.18.1.18.1...B.%mol,0.9306874576558073,0.01833310308045693,2.3636689137922438
LPC.20.3...SN1.%mol,0.923324626609908,0.9052080991882054,0.11912264104428157
CER.D18.1.14.0.%mol,0.9170428743758059,0.4109499999740168,0.8226538518495096
LPC.O.22.0.%mol,0.9120234242115544,0.5016131984696625,0.6722585803225581
PC.P.36.3.%mol,0.9107727806750923,0.7764590229829575,0.28403243117255117
PE.18.1_18.2.%mol,0.8612919881621401,0.8105029163331855,0.2398565399612937
LPC.17.1...A...SN1...104_SN1.%mol,0.8412620758700413,0.4487202690640857,0.7579230188672875
TG.52.4...SIM.%mol,0.7979239149004655,0.12988975831328284,1.5160973282173094
TG.54.4...NL.18.2.%mol,0.7962773556141958,0.1890326908963544,1.31456555600958
PE.O.16.0.20.3.%mol,0.7757111988965768,0.2997334979291678,1.0376780570048691
TG.48.3...NL.18.3.%mol,0.7538182910200248,0.8911229042812812,0.13692705567212418
TG.54.0...SIM.%mol,0.7391800084522053,0.7909907628995617,0.2651129282608755
TG.48.2...NL.18.2.%mol,0.725098866699744,0.6418318751026226,0.46531591599081124
CER.D18.2.22.0.%mol,0.7157067174440286,0.5948402718172181,0.532048287002438
GM3.D18.1.16.0.%mol,0.6671332770336349,0.7257154960438248,0.35095368140920136
TG.54.5...SIM.%mol,0.627307404263469,0.4361312580626959,0.7791338897838409
TG.52.4...NL.18.2.%mol,0.6129697556406537,0.35864243829845144,0.9184838564902121
PC.P.18.1.18.1.%mol,0.601422261013056,0.7273453319009686,0.3487812244464392
GM3.D18.1.24.1.%mol,0.5951299286236953,0.4897041031633954,0.6910985355404261
PC.38.5...A.%mol,0.5917088774479851,0.675594432265521,0.4186361456366547
LPC.18.2....OH.%mol,0.5501077461477806,0.8038292755348488,0.2484768164288103
PC.P.18.0.18.2.%mol,0.4908950696231926,0.6557281191237372,0.4459858844134464
PC.38.7..C.%mol,0.4863471484127082,0.5416819729869448,0.6105333318688235
LPC.15.MHDA...SN1....LPC.17.0...SN2.%mol,0.48135054599037375,0.6093191602773125,0.5112470254035203
PE.P.18.1.22.6...B.%mol,0.46454553659130937,0.35372469699146103,0.9279281809217894
TG.52.5...SIM.%mol,0.4431722411299912,0.5562433172058052,0.5886782218317401
PE.P.18.0.18.2.%mol,0.40063428558539194,0.7740176077397256,0.28722084106165713
PE.16.1_18.2.%mol,0.3948495246645365,0.82358723785213,0.2230066754672597
SM.D16.1.19.0.%mol,0.38488134137245567,0.8013774447552596,0.2516484372766502
TG.54.4...NL.20.3.%mol,0.361204366007307,0.7430385582711672,0.32794565861007735
CER.D18.2.21.0.%mol,0.35162130742120823,0.6668718605754257,0.4306046266754077
PC.18.1_22.6...B.%mol,0.3436730736548803,0.40033654097144755,0.841469282626395
CER.D16.1.24.1.%mol,0.3271274728334639,0.8559434058961803,0.18159903625057489
CE.22.5.%mol,0.32595370019849135,0.7247556583970588,0.3522338532950276
PI.18.0_18.1.%mol,0.31812169547647073,0.8680145312336334,0.16623434973206974
PE.38.5...B.%mol,0.29748775482521594,0.9341136451950953,0.08269638563463191
PC.P.38.5...B.%mol,0.2919133912727716,0.6215724347410423,0.49381492955651474
TG.52.3...NL.18.2.%mol,0.25492253749451343,0.7782814184420774,0.2816543258735533
