Lipids,Regions,p_value,FoldChange,r
CA,lh_paracentral_volume,0.2916055876655187,0.00020165280767783715,-0.0268559240597737
DXCA,lh_paracentral_volume,0.2478911872023617,-7.704451524629992e-05,-0.029423824858360283
DG,lh_paracentral_volume,0.819757347282503,-28.05369723926862,-0.005803461421144262
TG,lh_paracentral_volume,0.012804531735163386,-359.78596292582574,-0.06333514405973621
UBIQUINONE,lh_paracentral_volume,0.748287136248663,6.095685123198998,-0.00817314058627109
SPH,lh_parsopercularis_volume,0.0025421824273283065,-0.008977339077988178,0.07676188611988356
S1P,lh_parsopercularis_volume,0.003528925089066187,-0.05166013536528927,0.0742051745099546
DHCER,lh_parsopercularis_volume,1.1226511302027831e-06,-0.01742605930752386,0.12353344866729951
CER,lh_parsopercularis_volume,0.0489939971520551,-0.2462335228039826,0.0501097761640722
CER1P,lh_parsopercularis_volume,0.040218279921570343,0.00036078519005673236,-0.05221597178687035
HEXCER,lh_parsopercularis_volume,0.16865393930609926,0.10622192530881536,0.03504969055055174
HEX2CER,lh_parsopercularis_volume,0.5134627762167847,0.03267207396131711,-0.016642327136093708
HEX3CER,lh_parsopercularis_volume,0.11867464375193254,-0.033092832423576725,-0.03972663504973251
GM3,lh_parsopercularis_volume,7.388493881092953e-11,0.07654030011065399,-0.1647398803752766
GM1,lh_parsopercularis_volume,0.8875022987710922,0.00029049291159782603,-0.003603105841017689
SULFATIDE,lh_parsopercularis_volume,0.31756153073957977,0.0033848041735089337,-0.025452625796252654
SM,lh_parsopercularis_volume,0.041479347712460306,0.7878145534960767,0.05189077959966898
PA,lh_parsopercularis_volume,0.773230070097766,-0.0031611958624127344,-0.007339131052066152
PC,lh_parsopercularis_volume,0.39331732967034233,3.8536982336251504,0.021739015419167503
LPC,lh_parsopercularis_volume,0.13831931467485645,-2.1297774950023247,-0.03773504160005749
PE,lh_parsopercularis_volume,0.7520898969748534,-4.398604447598496,-0.008045444058009171
LPE,lh_parsopercularis_volume,0.17084872242759927,-0.4592535465290096,-0.034870036003507146
PI,lh_parsopercularis_volume,0.1748359040978048,-0.1179570480255404,0.03454803286894161
PIP1,lh_parsopercularis_volume,0.0011041733576257235,0.00048808850794299747,0.08295358854995331
LPI,lh_parsopercularis_volume,0.48312562787506574,-0.1509877025013472,-0.01786025609801405
PS,lh_parsopercularis_volume,0.4063426004064561,-0.035784569803335164,0.02114653919612455
PG,lh_parsopercularis_volume,0.09353358739901543,0.001012117904148373,0.042694800843336746
CE,lh_parsopercularis_volume,0.6519775293695228,32.90397790399024,-0.011486996718468439
COH,lh_parsopercularis_volume,0.9654298985427991,26.5992222269982,0.001103887033416572
DE,lh_parsopercularis_volume,0.507173228115789,0.8051508913733575,-0.016891633935414648
DEDE,lh_parsopercularis_volume,0.009419044661908358,0.0042697421073956444,-0.06605942993829603
METHYL,lh_parsopercularis_volume,0.8745430965025868,-1.6019780083542656,0.004021447697707753
DIMETHYL,lh_parsopercularis_volume,0.4554574250961549,-0.7140580933057292,0.019007726194568177
FA,lh_parsopercularis_volume,0.9285904191174577,-19.456226269745084,0.002282575265066354
AC,lh_parsopercularis_volume,0.0010380733441324515,-0.04243353308831236,-0.083395885503679
CA,lh_parsopercularis_volume,0.19768765773401353,-6.594415231266391e-05,0.03280074400689496
DXCA,lh_parsopercularis_volume,0.25940733956158574,0.00025696321044254655,0.028718916040795833
DG,lh_parsopercularis_volume,0.6440202713090821,-5.974528410269894,0.0117688812256379
TG,lh_parsopercularis_volume,0.79358144940987,-35.13112751031908,-0.006664465567226334
UBIQUINONE,lh_parsopercularis_volume,0.012002185207601096,0.19620358678979466,-0.06391714305866679
SPH,lh_parsorbitalis_volume,0.009863232613646728,0.03482830163594652,0.06565653006021348
S1P,lh_parsorbitalis_volume,0.05318200363765501,0.22375073564533973,0.04921479644786321
DHCER,lh_parsorbitalis_volume,0.14174954069869428,0.21335566899638506,0.037410087380776544
CER,lh_parsorbitalis_volume,0.8489105835826043,8.223544122410624,-0.004852218113975459
CER1P,lh_parsorbitalis_volume,0.6606945956303977,0.0031286672741940905,-0.011179800007654964
HEXCER,lh_parsorbitalis_volume,0.6511271860171318,-0.6140574930306278,-0.01151705238032566
HEX2CER,lh_parsorbitalis_volume,0.2956637824820265,-0.8494146333114575,-0.02663118419925725
HEX3CER,lh_parsorbitalis_volume,0.8756594814278299,0.5313527835908926,0.003985368087805228
GM3,lh_parsorbitalis_volume,0.1734478142036181,-0.45547467597855296,-0.034659506209125925
GM1,lh_parsorbitalis_volume,0.6046864743396808,-0.002893654217135873,0.013184535091279967
SULFATIDE,lh_parsorbitalis_volume,0.8879648588470512,0.30024805608750066,0.003588192333949441
SM,lh_parsorbitalis_volume,0.07475020621541388,120.90807452909252,0.045363946666135746
PA,lh_parsorbitalis_volume,0.22314479928958109,0.02420410304023298,0.03102024906061476
PC,lh_parsorbitalis_volume,0.1484114144914176,75.7367519426118,0.036795838674563076
LPC,lh_parsorbitalis_volume,0.6849761031348612,52.29098427048227,-0.01033243335769467
PE,lh_parsorbitalis_volume,0.022843502005164648,77.90495548287629,0.057922018296962724
LPE,lh_parsorbitalis_volume,0.14659052387634855,4.902785895386889,0.0369616015592582
PI,lh_parsorbitalis_volume,0.043321881567634744,-12.97934832988993,0.05143036624594914
PIP1,lh_parsorbitalis_volume,0.06929663582524413,-0.0009019906530218555,0.04624094323258572
LPI,lh_parsorbitalis_volume,0.19430079601547917,-0.42610626697103854,-0.033049976444183664
PS,lh_parsorbitalis_volume,0.5670201708135557,0.14331248139629496,0.014579388838278052
PG,lh_parsorbitalis_volume,0.2542121777875762,0.08274866500179663,0.02903416187094393
CE,lh_parsorbitalis_volume,0.2537696555147766,-30.16426408391098,0.029061220403078077
COH,lh_parsorbitalis_volume,0.7759991519792597,92.00298887983493,0.007247041269699948
DE,lh_parsorbitalis_volume,0.5897353638173878,2.595254668903807,-0.013733251819421094
DEDE,lh_parsorbitalis_volume,0.007965479303953209,0.03777067166563623,-0.06750817645312449
METHYL,lh_parsorbitalis_volume,0.3746420750378191,3.2844541948571693,0.022609634753925134
DIMETHYL,lh_parsorbitalis_volume,0.25395403457146254,1.2435119795882645,0.029049942350090566
FA,lh_parsorbitalis_volume,0.18728065423044382,-334.0950184062741,0.03357690821388252
AC,lh_parsorbitalis_volume,0.21671711335456081,-0.5781736604468565,-0.031455373892334194
CA,lh_parsorbitalis_volume,0.13741138902952799,0.010876255662449028,0.03782208805587468
DXCA,lh_parsorbitalis_volume,0.1619435636836965,0.0019465103368548845,0.03561008583951691
DG,lh_parsorbitalis_volume,0.13887608176050584,78.59967973905272,-0.037681879475430925
TG,lh_parsorbitalis_volume,0.01610070070941312,-64.9353837179456,-0.06123909737447754
UBIQUINONE,lh_parsorbitalis_volume,0.33450802223634674,-4.756630816218157,-0.024576667489173715
SPH,lh_parstriangularis_volume,0.015192347445931793,-0.9874766422593025,0.06177590864626469
S1P,lh_parstriangularis_volume,0.07916730744672391,0.9209929163525821,0.04469114074197172
DHCER,lh_parstriangularis_volume,0.004873418458235421,-3.0251577015408833,0.0716130812212953
CER,lh_parstriangularis_volume,0.2367199339601955,-2.5573129915389767,0.03012985240138622
CER1P,lh_parstriangularis_volume,0.894118517939429,-0.10625788603792145,0.003389905634571281
HEXCER,lh_parstriangularis_volume,0.011630429019517002,-12.168828544070667,0.06419856975481293
HEX2CER,lh_parstriangularis_volume,0.7534884460344586,-10.239874824765893,0.007998531787153122
HEX3CER,lh_parstriangularis_volume,0.8279856656698573,-24.714506714612234,-0.005534216357220052
GM3,lh_parstriangularis_volume,0.0016642486736559996,-29.41987329699995,-0.07995960785249923
GM1,lh_parstriangularis_volume,0.8481454897662701,-0.13473001371077073,-0.004877090454453093
SULFATIDE,lh_parstriangularis_volume,0.7133678430482712,-29.73651346656863,0.009355846793632721
SM,lh_parstriangularis_volume,0.044674565424917656,-4652.647351198666,0.051102768770325206
PA,lh_parstriangularis_volume,0.0747806166034283,-1.3914052278689046,0.045359205134686324
PC,lh_parstriangularis_volume,0.22328706049149866,-5250.090753468296,0.031010720759379967
LPC,lh_parstriangularis_volume,0.01146774647835138,435.94217916454517,-0.06432423870698839
PE,lh_parstriangularis_volume,0.6707411809615099,-2363.980935351065,0.010827751181298728
LPE,lh_parstriangularis_volume,0.07621996415314372,-59.59125164842855,-0.04513656299370446
PI,lh_parstriangularis_volume,0.6681729945880451,9.428186228505636,0.010917545516904924
PIP1,lh_parstriangularis_volume,0.00011263132673269241,0.22524340977643606,0.09811824511323092
LPI,lh_parstriangularis_volume,0.04239270218973955,-34.28220042451961,-0.051660436444197225
PS,lh_parstriangularis_volume,0.36468523864810226,-9.320428126257038,0.023084767392043008
PG,lh_parstriangularis_volume,0.19438112098220883,0.6131368155389221,0.03304402879475705
CE,lh_parstriangularis_volume,0.895316560317647,-11243.108973175078,0.003351325866060283
COH,lh_parstriangularis_volume,0.42857381575623466,-3303.8540891925736,0.020160848417872475
DE,lh_parstriangularis_volume,0.7252629757090452,-151.79358732733738,-0.00895082313665809
DEDE,lh_parstriangularis_volume,0.35490490769724903,-0.7098406578444535,-0.023559427594110657
METHYL,lh_parstriangularis_volume,0.5667898306431146,-447.5754644192983,0.014588050249747022
DIMETHYL,lh_parstriangularis_volume,0.1549597996959854,-183.24783630864266,0.03621223040945134
FA,lh_parstriangularis_volume,0.1592609038623225,974.797066740068,0.03583901937944201
AC,lh_parstriangularis_volume,0.00560648708451087,7.4245415226092,-0.07046281062026909
CA,lh_parstriangularis_volume,0.44811934098941214,-0.15442673537692592,0.01931853785424974
DXCA,lh_parstriangularis_volume,0.8105552408839216,-0.004702653711336797,0.006105341448800742
DG,lh_parstriangularis_volume,0.6716999937821063,2137.615537049758,-0.010794261651477084
TG,lh_parstriangularis_volume,0.11366839807411927,23593.36835094326,-0.040275025101203864
UBIQUINONE,lh_parstriangularis_volume,0.628951330752774,252.98042468483956,-0.01230670379343938
SPH,lh_pericalcarine_volume,0.17945501997907665,-0.025959799879509606,0.03418176924727945
S1P,lh_pericalcarine_volume,0.041221846799417095,-0.25572180585307525,-0.05195649484632915
DHCER,lh_pericalcarine_volume,1.902361883856923e-11,-0.010776386859432076,0.16974587396905103
CER,lh_pericalcarine_volume,0.004256394308595361,-2.155588104388357,0.0727096779741355
CER1P,lh_pericalcarine_volume,0.06944424940220281,0.00010256169144150423,-0.04621647302558598
HEXCER,lh_pericalcarine_volume,0.15232244271531337,-0.326512190908161,0.03644497852396889
HEX2CER,lh_pericalcarine_volume,0.5200397057211874,0.04940281963164303,0.016383321815641214
HEX3CER,lh_pericalcarine_volume,0.0017193318963838263,-0.09578350338096187,-0.07971778524183137
GM3,lh_pericalcarine_volume,3.4229952907705786e-06,-0.20024807949323437,-0.11786124598351992
GM1,lh_pericalcarine_volume,0.4892187664386735,-0.01106026051699499,0.017612431948985527
SULFATIDE,lh_pericalcarine_volume,0.5875383616780648,0.06789950301886044,0.013814416660339132
SM,lh_pericalcarine_volume,0.8755170407792855,-82.7465900117349,0.003989971074503931
PA,lh_pericalcarine_volume,0.0836072804743791,0.007900055277371294,0.04404492035789363
PC,lh_pericalcarine_volume,0.22757749185933143,60.112230088280775,-0.030725372744132246
LPC,lh_pericalcarine_volume,0.00033834815800972063,55.774609196304986,-0.09109495102073199
PE,lh_pericalcarine_volume,0.00033132969545647843,32.61381589560669,0.09123335837485165
LPE,lh_pericalcarine_volume,0.14651530839576224,2.9329009277048312,-0.03696848247185237
PI,lh_pericalcarine_volume,0.48338201522263624,10.283035420467298,-0.017849794181112953
PIP1,lh_pericalcarine_volume,4.710556168672408e-05,0.00039697967712369457,0.10337328569304864
LPI,lh_pericalcarine_volume,0.007194312305723759,-0.8017172912575673,-0.06837581988437255
PS,lh_pericalcarine_volume,0.5690181840981908,-0.18492613110863482,0.014504328648022237
PG,lh_pericalcarine_volume,0.0015350429798986851,0.06916585183685267,0.08055704865806812
CE,lh_pericalcarine_volume,0.016050121291774612,-99.18814469182793,-0.06126827974278896
COH,lh_pericalcarine_volume,0.3363275428563611,-36.008934519634934,0.02448433946930919
DE,lh_pericalcarine_volume,0.3506395663663721,-0.6195082566382998,-0.023769012881247584
DEDE,lh_pericalcarine_volume,0.20735583891943798,-0.016685230468186044,-0.032106016192128155
METHYL,lh_pericalcarine_volume,0.3593506772524634,7.941714644410291,-0.02334266048625059
DIMETHYL,lh_pericalcarine_volume,0.495763417625051,3.596416427045996,-0.017348086122098174
FA,lh_pericalcarine_volume,0.5949650837042925,-200.79974184732365,0.013540605224282893
AC,lh_pericalcarine_volume,0.7309616243677887,-0.10306636100836292,-0.008757591394736105
CA,lh_pericalcarine_volume,0.4071662267526761,0.007696614467648917,0.02110946016690516
DXCA,lh_pericalcarine_volume,0.11283061911163247,0.002816992212526803,0.040368642164602016
DG,lh_pericalcarine_volume,0.02698772919615166,34.68995286864576,0.05628712254207608
TG,lh_pericalcarine_volume,0.1827394184938288,282.513886492055,0.03392557858676413
UBIQUINONE,lh_pericalcarine_volume,0.002677048661819355,-0.08586316142972997,-0.07636380449870009
SPH,lh_postcentral_volume,1.3992657370485478e-08,0.0013924155938871122,0.14375214163116853
S1P,lh_postcentral_volume,0.49274613735931755,0.004302281057090117,-0.017469723777527365
DHCER,lh_postcentral_volume,1.5383254507165045e-07,0.11935450357534025,0.13306927334687213
CER,lh_postcentral_volume,0.008195748257973288,1.20223845487007,0.0672636831217846
CER1P,lh_postcentral_volume,0.18015287395590138,0.0005000224246272675,-0.03412704576714101
HEXCER,lh_postcentral_volume,0.5679001656168481,0.2390249802820106,0.014546314156586006
HEX2CER,lh_postcentral_volume,0.006944710857824874,0.13067642981332261,-0.06867455914238399
HEX3CER,lh_postcentral_volume,0.06398996675614022,0.0968048512581225,-0.047150484119592766
GM3,lh_postcentral_volume,1.4212043443731977e-07,-0.056077606609744535,-0.1334355112510513
GM1,lh_postcentral_volume,0.00985839137866179,0.004417784833399266,-0.0656608334353026
SULFATIDE,lh_postcentral_volume,0.14081043566423318,0.21899505523491494,0.037498445119999155
SM,lh_postcentral_volume,0.00022630949251060842,24.081069030107102,0.09371823057098976
PA,lh_postcentral_volume,0.02480562246577406,-0.0022462293536240643,0.057118518062267844
PC,lh_postcentral_volume,0.5033854105179567,1.7938909086325094,0.01704255895429108
LPC,lh_postcentral_volume,0.6682666037296016,-11.867709836811597,-0.01091427018194985
PE,lh_postcentral_volume,0.009954099977410955,13.521484491099537,0.06557610486203995
LPE,lh_postcentral_volume,0.7923598430136485,-0.8512008594193786,0.006704826633683237
PI,lh_postcentral_volume,0.5582852243634169,4.619838163759122,0.014909040779549571
PIP1,lh_postcentral_volume,9.777659332425924e-06,0.0030066915748370436,0.11227272952463367
LPI,lh_postcentral_volume,0.10297910344808878,-0.1110120106932597,-0.04151288514217972
PS,lh_postcentral_volume,0.8891406355095992,0.0146129652723123,0.003550289364714813
PG,lh_postcentral_volume,0.050104659146660756,-4.291171475634173e-05,0.04986637131728231
CE,lh_postcentral_volume,0.5092024341457472,5.061730452489774,-0.016811024018703536
COH,lh_postcentral_volume,0.5095208352670182,-3.2131900635312425,0.016798390859989316
DE,lh_postcentral_volume,0.7608621742657667,1.6015020629025682,0.007751634481230669
DEDE,lh_postcentral_volume,0.7975859360857473,0.009645963704505796,-0.006532276555595759
METHYL,lh_postcentral_volume,0.25058101985864867,-0.26990245223877846,0.029257170697809486
DIMETHYL,lh_postcentral_volume,0.1030340148567338,-0.32996017351542417,0.04150627142477757
FA,lh_postcentral_volume,0.18805898289134307,93.63519330752415,0.033517777584035166
AC,lh_postcentral_volume,0.04039711208181822,0.11184155796727104,-0.05216933538619722
CA,lh_postcentral_volume,0.7353032894972246,0.002746053106569613,0.008610710577848504
DXCA,lh_postcentral_volume,0.2489995398458794,0.0011925714615881112,0.029355002335559276
DG,lh_postcentral_volume,0.27213123055449406,-40.27975815424871,0.027964817099665695
TG,lh_postcentral_volume,0.12211993458427126,-103.08855074058052,-0.03935967663188592
UBIQUINONE,lh_postcentral_volume,8.815218964524386e-05,2.4048400641238272,-0.09962127599574501
SPH,lh_posteriorcingulate_volume,9.087205985912161e-07,0.020314082580613062,0.12458118718403181
S1P,lh_posteriorcingulate_volume,0.01791433433881915,0.21964224731344775,0.060242402848939884
DHCER,lh_posteriorcingulate_volume,0.005231389069888666,0.21933520866240322,0.0710332034845112
CER,lh_posteriorcingulate_volume,0.23276864305580924,3.595586215557394,0.030385194226979502
CER1P,lh_posteriorcingulate_volume,0.070343488700842,0.0016591245979030358,-0.04606831901311753
HEXCER,lh_posteriorcingulate_volume,0.5224893602361943,0.2770110861523507,-0.016287284752406005
HEX2CER,lh_posteriorcingulate_volume,0.07864400673316554,0.14081661741192303,-0.044769229203981506
HEX3CER,lh_posteriorcingulate_volume,0.6388014924597549,0.41943436451111554,-0.011954538599641911
GM3,lh_posteriorcingulate_volume,0.0026110049220719653,0.5086515807822485,-0.0765563970278312
GM1,lh_posteriorcingulate_volume,0.30276438536476785,0.015993770457187775,-0.026242866562598017
SULFATIDE,lh_posteriorcingulate_volume,0.07943898754175567,0.0034162029588427414,0.04465076511715678
SM,lh_posteriorcingulate_volume,0.0041744573457564655,57.65237662086411,0.07286598660133822
PA,lh_posteriorcingulate_volume,0.13708257009953925,0.028848014664367354,0.037853722522113456
PC,lh_posteriorcingulate_volume,0.21445515728544648,97.44070742151521,0.03161070158279837
LPC,lh_posteriorcingulate_volume,0.8702499561677902,57.27465647619945,0.004160270292320775
PE,lh_posteriorcingulate_volume,0.3543565063703708,22.344107725824653,0.023586284829373135
LPE,lh_posteriorcingulate_volume,0.18793675490471748,1.260506359429834,-0.03352705144267993
PI,lh_posteriorcingulate_volume,0.4869281731136894,18.00435604095042,-0.017705399853760403
PIP1,lh_posteriorcingulate_volume,0.11214759276547506,0.004797258870167586,0.04044537235236765
LPI,lh_posteriorcingulate_volume,0.6203865888323893,0.9409541212665958,-0.012614832438092855
PS,lh_posteriorcingulate_volume,0.34500609715640407,0.03106398339396114,0.02404831485113534
PG,lh_posteriorcingulate_volume,0.5898564659845742,-0.01735796648836438,-0.013728781944740483
CE,lh_posteriorcingulate_volume,0.3731091373519035,548.8730651029508,0.022682271029840904
COH,lh_posteriorcingulate_volume,0.5414212681374779,20.959476479101525,-0.015552675421750954
DE,lh_posteriorcingulate_volume,0.8520480500696673,5.510153316855661,0.004750270667262264
DEDE,lh_posteriorcingulate_volume,0.011574697955572035,0.031092926874023645,-0.06424144439409224
METHYL,lh_posteriorcingulate_volume,0.22050335432796958,5.532888944939554,0.031197961147879524
DIMETHYL,lh_posteriorcingulate_volume,0.043134209907965876,2.2880859294786813,0.051476496697708936
FA,lh_posteriorcingulate_volume,0.13268292436526372,-72.23185922218292,0.038282735043539004
AC,lh_posteriorcingulate_volume,0.41450803199349934,0.0739947803443284,-0.020780889681799444
CA,lh_posteriorcingulate_volume,0.04621749587332482,0.008801859016732895,0.050739148950521444
DXCA,lh_posteriorcingulate_volume,0.01928875325594317,0.0050368569460782775,0.05954434480378774
DG,lh_posteriorcingulate_volume,0.2836175953568246,-69.82121160088518,-0.02730451272537878
TG,lh_posteriorcingulate_volume,0.03428939955929592,-638.903391598918,-0.053871884942276085
UBIQUINONE,lh_posteriorcingulate_volume,0.003666237783134529,9.285675950304578,-0.07390268654392439
SPH,lh_precentral_volume,2.493339135296406e-07,0.00931257690817436,0.13081424680714498
S1P,lh_precentral_volume,0.7284007451935112,0.2015922210387638,0.008844363603255552
DHCER,lh_precentral_volume,9.030827107698107e-07,0.11347404391233541,0.12461190235802617
CER,lh_precentral_volume,8.16239115468792e-06,3.2076891073294242,0.11325270220344914
CER1P,lh_precentral_volume,0.4814430343736051,0.0006174241670488023,-0.01792898944413928
HEXCER,lh_precentral_volume,0.11061801968873596,-0.047842689383731006,0.040618547508345926
HEX2CER,lh_precentral_volume,0.4143616421652521,-0.22557744354899023,-0.02078740727994358
HEX3CER,lh_precentral_volume,0.11430898092688102,-0.3035059842507426,-0.04020380917911786
GM3,lh_precentral_volume,8.160696934407622e-08,-0.08940317972312338,-0.13597420004732805
GM1,lh_precentral_volume,0.1772556885848443,0.015361839545451129,-0.03435527478315972
SULFATIDE,lh_precentral_volume,0.025123593648398737,-0.823078058334276,0.05699352834324587
SM,lh_precentral_volume,0.0010068991969934685,-52.86811962892439,0.08361359119246864
PA,lh_precentral_volume,2.0666332129530487e-05,0.009599457547867687,0.10812203201667182
PC,lh_precentral_volume,0.0025004300645880256,92.83678919440493,0.07688904086499933
LPC,lh_precentral_volume,0.3531220216022192,51.37848083787231,0.023646838242600367
PE,lh_precentral_volume,0.2330564237776109,15.484316051723221,0.03036649400781549
LPE,lh_precentral_volume,0.2100080508344675,3.64376940586145,0.03191955957336093
PI,lh_precentral_volume,0.1323033413071394,11.739267357100434,0.038320260969445574
PIP1,lh_precentral_volume,4.584800881787981e-11,-0.0028653832698063834,0.16651784112778867
LPI,lh_precentral_volume,0.005054665036149919,0.6303732794569364,-0.07131484199486696
PS,lh_precentral_volume,0.7177345609500907,0.013421122632541688,0.009206892799489219
PG,lh_precentral_volume,0.38441406927103927,0.04018465357705947,0.022150848156574404
CE,lh_precentral_volume,0.9285105845640488,-371.78435666786737,0.002285133988402214
COH,lh_precentral_volume,0.28901574569897426,-85.44527217356028,0.027000446984380918
DE,lh_precentral_volume,0.2452675918394343,-2.0134545790951486,0.02958759764261588
DEDE,lh_precentral_volume,0.09924020888819449,-0.01198510114364214,-0.04196995443571454
METHYL,lh_precentral_volume,0.08370431245982211,1.9643719972768667,0.04403111131995782
DIMETHYL,lh_precentral_volume,0.030165661206363145,0.36112164747968595,0.05517447125837688
FA,lh_precentral_volume,0.1655685835530388,-195.02128926884106,0.03530523173526007
AC,lh_precentral_volume,0.12626862859925259,-0.08200762992487348,-0.0389283743122618
CA,lh_precentral_volume,0.6580984563833489,0.009116504215791922,0.011271118323772963
DXCA,lh_precentral_volume,0.23677386364626354,0.004833966849931219,0.030126388255887357
DG,lh_precentral_volume,0.8668951299141523,120.82762193377685,-0.004268837446944585
TG,lh_precentral_volume,0.021819007446581905,470.32988878281924,-0.0583656479955676
UBIQUINONE,lh_precentral_volume,4.5543148102101716e-08,-5.035651055680291,-0.13859426200018593
SPH,lh_precuneus_volume,1.5073796215972812e-08,-0.012493233808752058,0.14343225709194227
S1P,lh_precuneus_volume,0.0019086593515475236,0.08367462495432801,0.07893762298290594
DHCER,lh_precuneus_volume,4.059654879704451e-14,-0.01574837708988001,0.19075862510673397
CER,lh_precuneus_volume,0.008360046237302915,-0.031081096519503103,0.06709296311088192
CER1P,lh_precuneus_volume,0.005994034506668109,0.000425849074306008,-0.0699085371416289
HEXCER,lh_precuneus_volume,0.8950754602973707,-0.1306541932108026,0.00335908923076601
HEX2CER,lh_precuneus_volume,0.24479128506359624,0.01610535988084823,-0.02961746159517358
HEX3CER,lh_precuneus_volume,0.0032354989374205495,0.018967307596527587,-0.07488918547240432
GM3,lh_precuneus_volume,1.633697597871532e-12,0.049819277318696696,-0.1784395924474139
GM1,lh_precuneus_volume,0.07239839615673727,-0.004544803832172714,-0.045735500922137386
SULFATIDE,lh_precuneus_volume,0.08208500187186636,0.028599434924094974,-0.04426327891086631
SM,lh_precuneus_volume,0.0042902863137773105,4.475776487576945,0.07264581913945137
PA,lh_precuneus_volume,0.012633592341709523,0.00015168608235542247,0.06345637806728126
PC,lh_precuneus_volume,0.41456667649666445,-3.4369627037020773,0.02077827908065119
LPC,lh_precuneus_volume,0.6732821835279199,-23.923379888675758,-0.010739039448108154
PE,lh_precuneus_volume,0.3459397344063817,2.1312399563761764,0.024001826623390187
LPE,lh_precuneus_volume,0.28959762794684474,-0.4958430529459812,-0.026967900148602505
PI,lh_precuneus_volume,0.1929006028349362,-0.6362447727180267,0.03315394442119586
PIP1,lh_precuneus_volume,2.963634700931275e-05,-0.0003462174257875618,0.10606854763604058
LPI,lh_precuneus_volume,0.35236217513312973,-0.06499110875700283,-0.02368417641609844
PS,lh_precuneus_volume,0.22330923190622545,0.038159934713954846,0.03100923616405535
PG,lh_precuneus_volume,0.009994645817175993,0.007512797810042131,0.06554042904668114
CE,lh_precuneus_volume,0.3382126787723293,0.8663028759820008,-0.024389019931320206
COH,lh_precuneus_volume,0.7550834161352841,8.473236125529189,-0.007945063920267108
DE,lh_precuneus_volume,0.3341941652423746,0.7471882479264742,-0.02459262621246525
DEDE,lh_precuneus_volume,2.7964528224624783e-06,0.0019444741226632835,-0.11890902088216548
METHYL,lh_precuneus_volume,0.5324847589795371,0.7555777593916857,0.015897788508589958
DIMETHYL,lh_precuneus_volume,0.137767887670317,0.2906166759548811,0.0377878564461992
FA,lh_precuneus_volume,0.6857489694879206,19.078480699557684,-0.010305653824865738
AC,lh_precuneus_volume,0.0020445621731343144,0.10632366501893309,-0.07842026659780447
CA,lh_precuneus_volume,0.045646158514360186,-0.0038499160687618284,0.050872586504661456
DXCA,lh_precuneus_volume,0.01932814174201319,-0.0008254633863134952,0.05952498832622342
DG,lh_precuneus_volume,0.04189229718204711,-19.346534867690018,0.05178611021860989
TG,lh_precuneus_volume,0.8556044265714946,-9.745264349439761,-0.004634803120530956
UBIQUINONE,lh_precuneus_volume,2.6668962507830022e-05,-2.8433723077798456,-0.10667332758871312
SPH,lh_rostralanteriorcingulate_volume,5.766145011318778e-08,0.0301511983984817,0.13754032324427987
S1P,lh_rostralanteriorcingulate_volume,0.06259089908610561,0.2056427121601132,0.04740060531714033
DHCER,lh_rostralanteriorcingulate_volume,0.0059091462593096064,-0.06954203833057851,0.0700271251642467
CER,lh_rostralanteriorcingulate_volume,0.688181531671376,-1.9535561658643532,-0.010221440526861587
CER1P,lh_rostralanteriorcingulate_volume,0.40047173903384714,-0.0007648316713034563,-0.021412151248219047
HEXCER,lh_rostralanteriorcingulate_volume,0.11649022144038113,0.06950454306355767,0.03996364155932087
HEX2CER,lh_rostralanteriorcingulate_volume,0.024753234866913977,-0.09129204601492473,-0.05713924369709391
HEX3CER,lh_rostralanteriorcingulate_volume,0.0037597685163459488,-0.26385772396733115,-0.07370248530354319
GM3,lh_rostralanteriorcingulate_volume,6.108517267197427e-08,0.20404302501885904,-0.1372814482644237
GM1,lh_rostralanteriorcingulate_volume,0.05188757525179257,0.01997208186887262,-0.04948492534291426
SULFATIDE,lh_rostralanteriorcingulate_volume,0.12886198482072794,-0.048637648624586666,-0.03866433918238319
SM,lh_rostralanteriorcingulate_volume,0.4740857276653952,-12.433310304302504,-0.01823108171090035
PA,lh_rostralanteriorcingulate_volume,0.0007093009708632899,0.01263036203099049,0.08608011037335547
PC,lh_rostralanteriorcingulate_volume,0.4294097562963326,48.22774739698109,-0.020124375692697677
LPC,lh_rostralanteriorcingulate_volume,0.820630925332571,20.418659550878935,-0.005774846174478124
PE,lh_rostralanteriorcingulate_volume,0.9326512946057125,11.541084027747887,-0.0021524526718759893
LPE,lh_rostralanteriorcingulate_volume,0.005447321884933521,0.8200202425990345,-0.07070050939100116
PI,lh_rostralanteriorcingulate_volume,0.056761071988737775,-3.879014312534592,-0.04849544172914348
PIP1,lh_rostralanteriorcingulate_volume,0.00014088363220050114,0.00176890812952725,0.09672682894520451
LPI,lh_rostralanteriorcingulate_volume,0.6462766966633167,-0.06892259538374614,-0.011688802832567728
PS,lh_rostralanteriorcingulate_volume,0.7588407089038053,0.22174062139774334,0.007819246611742572
PG,lh_rostralanteriorcingulate_volume,0.7538947096073552,0.025454366620421196,0.00798490936016941
CE,lh_rostralanteriorcingulate_volume,0.5629915173821891,-40.6071401965829,0.01473112144794504
COH,lh_rostralanteriorcingulate_volume,0.9806242648991971,20.808785797336363,0.0006185702094634237
DE,lh_rostralanteriorcingulate_volume,0.5011281853011184,-0.12552136355803,0.017132782597985046
