Regions1,Regions2,p_value,FoldChange,r
lh_fusiform_volume,rh_caudalanteriorcingulate_volume,4.11948655519085e-06,-1.7073559893798131,0.16110271148679822
lh_inferiorparietal_volume,rh_caudalanteriorcingulate_volume,5.4935203945127925e-05,-5.206850930810022,0.141319087916854
lh_inferiortemporal_volume,rh_caudalanteriorcingulate_volume,3.768149712708892e-14,-2.3405422762742183,0.2618515361341922
lh_isthmuscingulate_volume,rh_caudalanteriorcingulate_volume,8.386296484675821e-08,0.42156031677123673,0.18702326195790486
lh_lateraloccipital_volume,rh_caudalanteriorcingulate_volume,1.2396119551570078e-08,-2.5081410324427424,0.19850830710049305
lh_lateralorbitofrontal_volume,rh_caudalanteriorcingulate_volume,8.005376159241659e-13,2.6223328252848224,0.24820331377665364
lh_lingual_volume,rh_caudalanteriorcingulate_volume,2.2960614407620177e-06,-2.240632718176433,0.1652500005553008
lh_medialorbitofrontal_volume,rh_caudalanteriorcingulate_volume,5.543087721568943e-15,0.6653992982160263,0.2700217165166022
lh_middletemporal_volume,rh_caudalanteriorcingulate_volume,2.3075973618483282e-05,2.4022460852812086,0.14822508377054314
lh_parahippocampal_volume,rh_caudalanteriorcingulate_volume,4.48903964502892e-06,-1.8930735776807375,0.16048435598210078
lh_paracentral_volume,rh_caudalanteriorcingulate_volume,0.00033850526915514464,0.333444556431419,0.12569740127140153
lh_parsopercularis_volume,rh_caudalanteriorcingulate_volume,2.662377691805757e-10,-0.9723589877210167,0.21972312519219778
lh_parsorbitalis_volume,rh_caudalanteriorcingulate_volume,0.00749898292546932,-0.2420403923047716,0.09394424017490231
lh_parstriangularis_volume,rh_caudalanteriorcingulate_volume,8.445070968825603e-10,-1.546951354767096,0.2135779317056045
lh_pericalcarine_volume,rh_caudalanteriorcingulate_volume,2.1683330714380915e-05,-0.4952560253189497,0.14870896365443362
lh_postcentral_volume,rh_caudalanteriorcingulate_volume,1.3297837146443118e-08,-6.97297264298709,0.1980985068714912
lh_posteriorcingulate_volume,rh_caudalanteriorcingulate_volume,1.711585802232644e-16,4.357078519820178,0.2841742004739682
lh_precentral_volume,rh_caudalanteriorcingulate_volume,2.688053762398531e-13,-4.487675735460818,0.25317014278735883
lh_precuneus_volume,rh_caudalanteriorcingulate_volume,1.7535789115460018e-06,0.6380761390522914,0.16712839904251292
lh_rostralanteriorcingulate_volume,rh_caudalanteriorcingulate_volume,1.0469489343609166e-16,1.5017313638440346,0.28611029457356446
lh_rostralmiddlefrontal_volume,rh_caudalanteriorcingulate_volume,9.652006135594602e-14,-4.1587187625218425,0.2577360687523246
lh_superiorfrontal_volume,rh_caudalanteriorcingulate_volume,2.7107708956274543e-16,-0.5163942920684376,0.28234927628847195
lh_superiorparietal_volume,rh_caudalanteriorcingulate_volume,8.48032063123566e-05,-2.429845348668188,0.13773947273999296
lh_superiortemporal_volume,rh_caudalanteriorcingulate_volume,8.4250204884625e-09,-4.748156240293457,0.2007467208214696
lh_supramarginal_volume,rh_caudalanteriorcingulate_volume,0.011870038959529473,3.8363584946090796,0.08842071479920319
lh_transversetemporal_volume,rh_caudalanteriorcingulate_volume,3.5131636735808535e-05,0.24838223981696506,0.14491756964582883
lh_insula_volume,rh_caudalanteriorcingulate_volume,5.5807777011486535e-09,-1.6201212653000303,0.20310610675632004
Left-Cerebellum-White-Matter,rh_caudalanteriorcingulate_volume,0.08766180104620942,-13.172401387442752,-0.06008390680131689
Left-Cerebellum-Cortex,rh_caudalanteriorcingulate_volume,0.03344570312958079,-34.48177897193507,0.07478141269986828
Left-Thalamus-Proper,rh_caudalanteriorcingulate_volume,0.1607141717964662,3.153809934400191,0.0493616392848103
Left-Caudate,rh_caudalanteriorcingulate_volume,0.009937261603523647,-1.1864089252979317,0.09059146793144592
Left-Putamen,rh_caudalanteriorcingulate_volume,2.958674779297565e-06,-0.8717183015680924,0.16346371700631246
Left-Pallidum,rh_caudalanteriorcingulate_volume,0.001526835014422065,-0.914885727727897,0.11126076940173803
Brain-Stem,rh_caudalanteriorcingulate_volume,0.5214970079701691,-3.0633431925030044,-0.02256977613643393
Left-Hippocampus,rh_caudalanteriorcingulate_volume,1.3216235515573262e-09,-0.40714913660454455,0.211143206152792
Left-Amygdala,rh_caudalanteriorcingulate_volume,2.5080501716516094e-05,-0.15036498300858656,0.14757520002663244
Left-Accumbens-area,rh_caudalanteriorcingulate_volume,1.5196923260398024e-08,-0.3524360787768502,0.1973170247464126
Left-VentralDC,rh_caudalanteriorcingulate_volume,0.1771504754291276,-0.31186935741597166,0.047495394226756124
Right-Cerebellum-White-Matter,rh_caudalanteriorcingulate_volume,0.004210630679899479,-9.16907268070615,-0.10052075099018469
Right-Cerebellum-Cortex,rh_caudalanteriorcingulate_volume,0.09241232493988075,-31.134864161940467,0.0592040071356088
Right-Thalamus-Proper,rh_caudalanteriorcingulate_volume,0.01581716289181382,5.1686460902502604,0.08481855550984735
Right-Caudate,rh_caudalanteriorcingulate_volume,0.0002278497878595055,-2.6114974314442616,0.12924708014379524
Right-Putamen,rh_caudalanteriorcingulate_volume,1.8528336405902862e-09,-0.5406733151683308,0.2092869375635927
Right-Pallidum,rh_caudalanteriorcingulate_volume,0.0009470314786367347,-1.0872868982056514,0.11601272388215327
Right-Hippocampus,rh_caudalanteriorcingulate_volume,1.7035694517564605e-06,-0.3325227109714202,0.16732880170154282
Right-Amygdala,rh_caudalanteriorcingulate_volume,1.3862952557738046e-06,-0.21428300647990078,0.16874949518582918
Right-Accumbens-area,rh_caudalanteriorcingulate_volume,5.175767999081428e-10,-0.46132107696807884,0.21620669200880094
Right-VentralDC,rh_caudalanteriorcingulate_volume,0.22069768579974872,-1.013104766362996,0.04310391664666664
WM-hypointensities,rh_caudalanteriorcingulate_volume,0.18208114076559215,-5.125953037051488,-0.04696083751596206
CC_Posterior,rh_caudalanteriorcingulate_volume,0.2557375538195295,0.4721437042803377,0.040003896113966174
CC_Mid_Posterior,rh_caudalanteriorcingulate_volume,0.2439869730092426,-0.3279815008218248,-0.041008176190638616
CC_Central,rh_caudalanteriorcingulate_volume,0.036274611697477095,-0.3572129427859535,0.0736292518628566
CC_Mid_Anterior,rh_caudalanteriorcingulate_volume,0.022748223786317502,-0.23087006679972077,0.08007264562688944
CC_Anterior,rh_caudalanteriorcingulate_volume,0.6384174087757184,-0.212036305921039,-0.016545702131896954
rh_caudalanteriorcingulate_volume,rh_caudalmiddlefrontal_volume,8.656250044744158e-06,1.098387687117325,0.15567927627942862
rh_caudalmiddlefrontal_volume,rh_caudalmiddlefrontal_volume,0.0,1.0,0.9999999999999997
