Regions1,Regions2,p_value,FoldChange,r
rh_parsopercularis_volume,rh_parstriangularis_volume,4.5371733768754016e-39,-0.659466673385945,0.5906380791820951
rh_parsorbitalis_volume,rh_parstriangularis_volume,1.7230844039798094e-10,1.573985097246248,0.3118021553973534
rh_parstriangularis_volume,rh_parstriangularis_volume,0.0,1.0,1.0
rh_pericalcarine_volume,rh_parstriangularis_volume,7.138838011758224e-05,-0.4550118832495223,0.19700079533576811
rh_postcentral_volume,rh_parstriangularis_volume,0.00035323151843942157,3.4970403448776777,0.1775500930375564
rh_posteriorcingulate_volume,rh_parstriangularis_volume,2.6532992387729954e-12,0.44754215877508113,0.3399176449723878
rh_precentral_volume,rh_parstriangularis_volume,1.4929047610409458e-10,3.357145459197532,0.3128181549199862
rh_precuneus_volume,rh_parstriangularis_volume,1.2288565550028198e-17,3.5306091763467604,0.40939638597913897
rh_rostralanteriorcingulate_volume,rh_parstriangularis_volume,1.7919128301291804e-05,-1.7160703284985337,0.2124140838384106
rh_rostralmiddlefrontal_volume,rh_parstriangularis_volume,1.133866759654812e-10,3.3034651811818523,0.31475654778232337
rh_superiorfrontal_volume,rh_parstriangularis_volume,1.0677571388666486e-17,17.65171314845682,0.41010306876335473
rh_superiorparietal_volume,rh_parstriangularis_volume,9.571109931609089e-05,2.7867982523018697,0.19357589067719075
rh_superiortemporal_volume,rh_parstriangularis_volume,3.3083389488681344e-12,5.006464057288611,0.3385012158649256
rh_supramarginal_volume,rh_parstriangularis_volume,6.670078646621205e-20,4.0184157663574425,0.4345702647490724
rh_transversetemporal_volume,rh_parstriangularis_volume,1.497514421459442e-17,0.581863874258975,0.4083992068020944
rh_insula_volume,rh_parstriangularis_volume,2.4789734695176108e-12,1.6907669081605705,0.34035246530250757
lh_caudalanteriorcingulate_volume,rh_parstriangularis_volume,1.2634653442358408e-06,0.10116893683087015,0.23919391775889068
lh_caudalmiddlefrontal_volume,rh_parstriangularis_volume,6.0944110664675854e-09,1.624901915469145,0.28518370644506236
lh_cuneus_volume,rh_parstriangularis_volume,0.0003232443640556778,-0.2236874121801986,0.17868238032307154
lh_entorhinal_volume,rh_parstriangularis_volume,0.10327658898032976,-0.24027156939374072,-0.08147600610930504
lh_fusiform_volume,rh_parstriangularis_volume,3.7434874180656455e-12,1.1708014888427871,0.3377047739170495
lh_inferiorparietal_volume,rh_parstriangularis_volume,0.00016355478405028149,-0.7854056122148998,0.18715965715614624
lh_inferiortemporal_volume,rh_parstriangularis_volume,0.0001978056149886432,3.6295698525453055,0.18483114621666344
lh_isthmuscingulate_volume,rh_parstriangularis_volume,4.160149873904955e-12,-0.523300727276405,0.3370227750836579
lh_lateraloccipital_volume,rh_parstriangularis_volume,1.867954494360367e-09,2.153195447106885,0.294316684572772
lh_lateralorbitofrontal_volume,rh_parstriangularis_volume,8.883465501641847e-19,2.568881246511881,0.4223387699285827
lh_lingual_volume,rh_parstriangularis_volume,2.4964653068358097e-08,2.095040874827647,0.2738449438434629
lh_medialorbitofrontal_volume,rh_parstriangularis_volume,1.2766246888317521e-10,1.6662930042110689,0.31392266578590594
lh_middletemporal_volume,rh_parstriangularis_volume,1.4327720591601533e-09,5.350310746828523,0.29632139786574235
lh_parahippocampal_volume,rh_parstriangularis_volume,0.7026432241056341,0.8146590368643493,-0.01912187592632359
lh_paracentral_volume,rh_parstriangularis_volume,8.461923146281637e-07,2.6406158028983593,0.24297648944711348
lh_parsopercularis_volume,rh_parstriangularis_volume,4.7173446530159894e-21,-2.420857355035762,0.4465912993090235
lh_parsorbitalis_volume,rh_parstriangularis_volume,1.9671524611544537e-15,0.805449882621182,0.3826698233915836
lh_parstriangularis_volume,rh_parstriangularis_volume,1.2787122702483046e-30,3.1017640136423843,0.5315278901821653
lh_pericalcarine_volume,rh_parstriangularis_volume,8.149724651573892e-05,-0.5222449854296243,0.19546107521978157
lh_postcentral_volume,rh_parstriangularis_volume,1.3419267640655813e-10,6.431515406325176,0.3135710898898173
lh_posteriorcingulate_volume,rh_parstriangularis_volume,1.7855181343128427e-07,0.738150308883015,0.25710109016463817
lh_precentral_volume,rh_parstriangularis_volume,1.9557162914615385e-17,3.722764391006815,0.40704756938332404
lh_precuneus_volume,rh_parstriangularis_volume,1.8553440641321024e-09,2.787729572293098,0.29436807689285843
lh_rostralanteriorcingulate_volume,rh_parstriangularis_volume,1.2463456928864678e-08,0.7476267525314342,0.2794948363980897
lh_rostralmiddlefrontal_volume,rh_parstriangularis_volume,3.95086406438844e-14,1.2319904281226342,0.365643332132879
lh_superiorfrontal_volume,rh_parstriangularis_volume,6.941854160230018e-17,10.16796505876928,0.4005481569595755
lh_superiorparietal_volume,rh_parstriangularis_volume,0.003888757677508429,-2.005804702954615,0.14387062323219546
lh_superiortemporal_volume,rh_parstriangularis_volume,2.1396222792269796e-12,1.7559682107830146,0.34129206243093085
lh_supramarginal_volume,rh_parstriangularis_volume,1.737601527086751e-14,1.6237891768960881,0.37040601503087406
lh_transversetemporal_volume,rh_parstriangularis_volume,1.9999697885460294e-18,-0.4955324235340355,0.418400184718247
lh_insula_volume,rh_parstriangularis_volume,6.176206501626313e-11,0.4159087842130545,0.31898836389611496
Left-Cerebellum-White-Matter,rh_parstriangularis_volume,0.013475611145983935,7.811216199084922,0.12330685666382228
Left-Cerebellum-Cortex,rh_parstriangularis_volume,0.023884265237285308,30.927321538241923,0.11280024054628818
Left-Thalamus-Proper,rh_parstriangularis_volume,0.16961002408438022,0.3500337287676729,0.06872063655702713
Left-Caudate,rh_parstriangularis_volume,0.4400631823854647,-4.448591601228822,0.03866243563958497
Left-Putamen,rh_parstriangularis_volume,5.261757084000728e-06,-2.6112635990286672,0.22519472558101084
Left-Pallidum,rh_parstriangularis_volume,0.0007764967545326398,-0.9611460429368842,0.16718146297931638
Brain-Stem,rh_parstriangularis_volume,0.010797943840872022,3.736953921820034,0.12717921207124516
Left-Hippocampus,rh_parstriangularis_volume,1.1859564286853947e-07,0.8263384599198644,0.2606797292872004
Left-Amygdala,rh_parstriangularis_volume,0.034551839230904005,0.2217275215626583,0.10558117423004598
Left-Accumbens-area,rh_parstriangularis_volume,0.01683924520794192,0.29323903869408335,0.11930666699887144
Left-VentralDC,rh_parstriangularis_volume,1.0052474436026762e-05,0.9376107585261673,0.21853758276381646
Right-Cerebellum-White-Matter,rh_parstriangularis_volume,0.015164953321050187,5.3213870746257115,0.12120027548293086
Right-Cerebellum-Cortex,rh_parstriangularis_volume,0.035293667336125996,28.524984650209287,0.10515400442880962
Right-Thalamus-Proper,rh_parstriangularis_volume,0.0157175111740539,0.7086648778343083,0.12055592331727534
Right-Caudate,rh_parstriangularis_volume,0.40181480248794743,-2.6108612053253926,0.041979511364585866
Right-Putamen,rh_parstriangularis_volume,2.496383852626922e-07,-4.512294796708667,0.25412942239412417
Right-Pallidum,rh_parstriangularis_volume,0.004876491573596509,-0.4699311494512363,0.14032032923564874
Right-Hippocampus,rh_parstriangularis_volume,8.032668119944599e-08,1.9055118746772666,0.264038714443657
Right-Amygdala,rh_parstriangularis_volume,0.02911276559005244,1.0439574284664797,0.1089771820178638
Right-Accumbens-area,rh_parstriangularis_volume,0.00017935153836653314,0.2626238193868235,0.18603403221680104
Right-VentralDC,rh_parstriangularis_volume,1.71187461118648e-05,0.529180481222846,0.21290461241024458
WM-hypointensities,rh_parstriangularis_volume,0.0007473474555843062,-42.87660960950726,-0.16769896550348218
CC_Posterior,rh_parstriangularis_volume,0.011461378623290773,-0.12487727843192073,0.1261467213214693
CC_Mid_Posterior,rh_parstriangularis_volume,0.9501383836073383,0.14112000574536085,-0.0031325200610001973
CC_Central,rh_parstriangularis_volume,0.004584054462951972,0.19942629027838205,0.14129814581910807
CC_Mid_Anterior,rh_parstriangularis_volume,9.777681723170564e-07,0.32868817897609653,0.2416199218552639
CC_Anterior,rh_parstriangularis_volume,0.15895310671228394,0.11035249457201715,0.0704747030972952
rh_caudalanteriorcingulate_volume,rh_pericalcarine_volume,0.6074739722020663,-6.122875906409169,0.025728149655315915
rh_caudalmiddlefrontal_volume,rh_pericalcarine_volume,1.2891139494999594e-05,-14.649918538703227,0.21592429311477684
rh_cuneus_volume,rh_pericalcarine_volume,1.0385771589482776e-57,-0.4155078231257374,0.6888382474418687
rh_entorhinal_volume,rh_pericalcarine_volume,0.7729225348593776,2.741263846923587,0.014454078285401118
rh_fusiform_volume,rh_pericalcarine_volume,1.922423406362222e-09,-3.028473056660077,0.2940985035120425
rh_inferiorparietal_volume,rh_pericalcarine_volume,3.204026575117875e-05,-17.39587612033812,0.2060737060903659
rh_inferiortemporal_volume,rh_pericalcarine_volume,0.05542171264779287,-14.474339127239638,0.09573730630500861
rh_isthmuscingulate_volume,rh_pericalcarine_volume,1.404764974807945e-12,-2.2101949802386507,0.34396022794722786
rh_lateraloccipital_volume,rh_pericalcarine_volume,2.744162678116411e-19,-7.459392821521222,0.4279499941356606
rh_lateralorbitofrontal_volume,rh_pericalcarine_volume,2.3000144993399804e-07,-6.281178547532045,0.2548593203860218
rh_lingual_volume,rh_pericalcarine_volume,5.508471233665181e-46,0.5563747238402127,0.6313552444573296
rh_medialorbitofrontal_volume,rh_pericalcarine_volume,0.0026644032612187663,-3.5267164216961215,0.1496351180890331
rh_middletemporal_volume,rh_pericalcarine_volume,0.00030791703190741866,-9.094867787761572,0.17929951860679652
rh_parahippocampal_volume,rh_pericalcarine_volume,1.1547566582814333e-06,1.2955649418028725,0.24004831002959529
rh_paracentral_volume,rh_pericalcarine_volume,1.1114474246104897e-10,2.518299675412501,0.314896723276551
rh_parsopercularis_volume,rh_pericalcarine_volume,2.494291035218232e-05,-5.460639013216749,0.20882934748435394
rh_parsorbitalis_volume,rh_pericalcarine_volume,6.656550344432247e-05,-1.1635638335090723,0.1978093007566261
rh_parstriangularis_volume,rh_pericalcarine_volume,7.138838011758224e-05,-2.9692996233744893,0.19700079533576811
rh_pericalcarine_volume,rh_pericalcarine_volume,0.0,1.0,1.0
rh_postcentral_volume,rh_pericalcarine_volume,1.6006249144010055e-10,-4.267525116190496,0.312324991252716
rh_posteriorcingulate_volume,rh_pericalcarine_volume,0.06736846828644957,-7.928503296756341,0.0914402800997876
rh_precentral_volume,rh_pericalcarine_volume,2.0231158097273337e-19,-0.7668029396304088,0.42938914463278977
rh_precuneus_volume,rh_pericalcarine_volume,1.0756974754378637e-11,-4.72271704617183,0.3308065242946707
rh_rostralanteriorcingulate_volume,rh_pericalcarine_volume,0.002651143109708189,-3.3149119392704667,0.149709859355165
rh_rostralmiddlefrontal_volume,rh_pericalcarine_volume,3.210257582825339e-09,-10.785216891453254,0.29017482516446064
rh_superiorfrontal_volume,rh_pericalcarine_volume,2.509038125383704e-10,-12.787610350728855,0.30912102948939196
rh_superiorparietal_volume,rh_pericalcarine_volume,2.338150631683312e-09,-7.054013875379828,0.2926074881097444
rh_superiortemporal_volume,rh_pericalcarine_volume,0.001025361389094829,-13.641009480178099,0.16337584738021643
rh_supramarginal_volume,rh_pericalcarine_volume,7.005938986179456e-07,-16.07563570796289,0.24473685914614837
rh_transversetemporal_volume,rh_pericalcarine_volume,4.6990154836887316e-07,-0.4737788995891348,0.24841710173762765
rh_insula_volume,rh_pericalcarine_volume,0.14489483929219762,-3.825352857268668,0.07292990292489468
lh_caudalanteriorcingulate_volume,rh_pericalcarine_volume,0.011520097335266561,-3.280178486122593,0.12605790528140243
lh_caudalmiddlefrontal_volume,rh_pericalcarine_volume,4.075683226788826e-06,-9.189813869983352,0.22776666940792362
lh_cuneus_volume,rh_pericalcarine_volume,4.1264363656744615e-36,-3.635470302037791,0.571265114437831
lh_entorhinal_volume,rh_pericalcarine_volume,0.23727746150344112,-2.4270244166417307,-0.05915019610306073
lh_fusiform_volume,rh_pericalcarine_volume,6.279785762178224e-08,-7.492354679982454,0.26613735323666854
lh_inferiorparietal_volume,rh_pericalcarine_volume,5.022939466271898e-07,-12.230176498871268,0.24780688380278998
lh_inferiortemporal_volume,rh_pericalcarine_volume,0.013860236326890646,-10.30615210880922,0.12280762054671353
lh_isthmuscingulate_volume,rh_pericalcarine_volume,1.0447545951379041e-10,-3.720937570094703,0.31533060894204523
lh_lateraloccipital_volume,rh_pericalcarine_volume,2.4250416420066823e-17,-8.948389604050506,0.405954014157162
lh_lateralorbitofrontal_volume,rh_pericalcarine_volume,2.0939081827233023e-09,-3.5353827011113825,0.29344880710832666
lh_lingual_volume,rh_pericalcarine_volume,5.294425994307649e-42,-0.9971523437501049,0.6086324071806436
lh_medialorbitofrontal_volume,rh_pericalcarine_volume,1.238015921147139e-07,-1.942601227226947,0.2603064796785364
lh_middletemporal_volume,rh_pericalcarine_volume,1.2794166326322611e-06,-6.754169964704395,0.23907451953349612
lh_parahippocampal_volume,rh_pericalcarine_volume,0.01021663092411393,-1.8161738626579862,0.12813116322472962
lh_paracentral_volume,rh_pericalcarine_volume,7.029909942404704e-11,-4.887607968751869,0.3180920694371024
lh_parsopercularis_volume,rh_pericalcarine_volume,1.1465077160037371e-08,-4.660211608932537,0.2801654193346969
lh_parsorbitalis_volume,rh_pericalcarine_volume,0.00021684451241430717,-2.559452861874946,0.18369558902939578
lh_parstriangularis_volume,rh_pericalcarine_volume,0.00025978962370806427,-0.4008660075680366,0.1814429577986132
lh_pericalcarine_volume,rh_pericalcarine_volume,1.898463263233847e-78,-0.12738011230693116,0.7655986813083212
lh_postcentral_volume,rh_pericalcarine_volume,6.3111940135584715e-12,-7.929011026684383,0.3343128803440404
lh_posteriorcingulate_volume,rh_pericalcarine_volume,3.995660152381464e-05,-7.522246447732865,0.20361305484987188
lh_precentral_volume,rh_pericalcarine_volume,6.4523913209347074e-21,-9.204830173851002,0.4451946286064148
lh_precuneus_volume,rh_pericalcarine_volume,1.3430434253509895e-14,-5.646872644723733,0.37188333353139297
lh_rostralanteriorcingulate_volume,rh_pericalcarine_volume,0.019530892501602025,-5.935236801104222,0.11658233725896919
lh_rostralmiddlefrontal_volume,rh_pericalcarine_volume,1.3919440309636047e-10,-4.659256289133063,0.3133128944144477
lh_superiorfrontal_volume,rh_pericalcarine_volume,1.5692866559878186e-11,-20.252685690467615,0.3282958583297172
lh_superiorparietal_volume,rh_pericalcarine_volume,8.369657826689254e-14,-3.5770534461908348,0.36122064983589586
lh_superiortemporal_volume,rh_pericalcarine_volume,6.806137115334486e-06,-14.803481772288045,0.22257247722306556
lh_supramarginal_volume,rh_pericalcarine_volume,5.6440895632063575e-12,-13.469492447427475,0.33504187517139833
lh_transversetemporal_volume,rh_pericalcarine_volume,5.183762715993493e-11,-2.0815778489508427,0.32019633559184674
lh_insula_volume,rh_pericalcarine_volume,0.00048283779921902897,-4.993739282572699,0.1735052893975023
Left-Cerebellum-White-Matter,rh_pericalcarine_volume,1.0179480676665589e-05,8.774895974739787,0.21840642640085361
Left-Cerebellum-Cortex,rh_pericalcarine_volume,7.425613019927715e-08,-12.301311565185731,0.26471057447540886
Left-Thalamus-Proper,rh_pericalcarine_volume,0.2694354191569575,-1.5260106619104847,0.05527967689227188
Left-Caudate,rh_pericalcarine_volume,0.012501932974281892,5.203061512851842,0.12462913371845773
Left-Putamen,rh_pericalcarine_volume,0.0006875961068240786,-1.593308831208889,0.1688208936035539
Left-Pallidum,rh_pericalcarine_volume,1.0899445260459276e-07,0.9582395836339185,0.26141153122053473
Brain-Stem,rh_pericalcarine_volume,0.0005545176332996222,14.826740804641886,0.17168540473850644
Left-Hippocampus,rh_pericalcarine_volume,2.531835036631349e-05,-0.22001619010961748,0.20866595665006557
Left-Amygdala,rh_pericalcarine_volume,0.17757207430766797,-0.8986451577473568,0.06746318291167969
Left-Accumbens-area,rh_pericalcarine_volume,0.13319018586963804,-0.23474845847782883,0.07511682135116735
Left-VentralDC,rh_pericalcarine_volume,4.38123253898325e-08,0.09852088040610796,0.2691741910656838
Right-Cerebellum-White-Matter,rh_pericalcarine_volume,1.0801890585866927e-06,7.195569950940866,0.2406801829324487
Right-Cerebellum-Cortex,rh_pericalcarine_volume,5.7456148058862407e-08,-14.1579824353543,0.26689077625911395
Right-Thalamus-Proper,rh_pericalcarine_volume,0.019845041558499713,-0.803492395185796,0.11628607193541704
Right-Caudate,rh_pericalcarine_volume,0.0358744297502454,1.6391992314734125,0.10482487747190233
Right-Putamen,rh_pericalcarine_volume,0.005990717741272661,0.5770329063819303,0.13702285423708335
Right-Pallidum,rh_pericalcarine_volume,0.004252208056161817,1.1571593773687174,0.14247838788805015
Right-Hippocampus,rh_pericalcarine_volume,3.688735063840256e-05,0.1460708717414778,0.20450715409953654
Right-Amygdala,rh_pericalcarine_volume,0.018672310953262355,-0.38897472832285845,0.11741373707229531
Right-Accumbens-area,rh_pericalcarine_volume,0.0015865182609741879,-0.1537705789915309,0.15723039647952564
Right-VentralDC,rh_pericalcarine_volume,9.797728936674047e-09,-0.561847629071104,0.28142276269966093
WM-hypointensities,rh_pericalcarine_volume,0.0016185058492722078,253.97308154648607,-0.15694411144608597
CC_Posterior,rh_pericalcarine_volume,0.7304444000323146,2.0881787738844215,-0.017257820991841814
CC_Mid_Posterior,rh_pericalcarine_volume,0.09220341978932954,0.08298339304758287,-0.08420279067369456
CC_Central,rh_pericalcarine_volume,0.9946485332911154,0.22198536625613655,-0.0003359863831457867
CC_Mid_Anterior,rh_pericalcarine_volume,0.7759215064870987,-0.036905929750056694,0.01425792889700489
CC_Anterior,rh_pericalcarine_volume,0.13200412669656342,0.37471997317695316,-0.0753465711445763
rh_caudalanteriorcingulate_volume,rh_postcentral_volume,0.017243575149599486,-0.02171949127361045,0.11887418521286242
rh_caudalmiddlefrontal_volume,rh_postcentral_volume,2.9737685549090447e-22,0.185063654486419,0.45864557856791305
rh_cuneus_volume,rh_postcentral_volume,1.8183911666296425e-13,0.12296868836563812,0.35657608676316194
rh_entorhinal_volume,rh_postcentral_volume,0.2388129465093906,0.28986812107538606,0.05895733181187653
rh_fusiform_volume,rh_postcentral_volume,1.1001224583634087e-12,0.6246315955328239,0.34549873785997676
rh_inferiorparietal_volume,rh_postcentral_volume,8.057220688749655e-24,1.4523668680084925,0.4736952764476083
rh_inferiortemporal_volume,rh_postcentral_volume,1.1387710500948896e-08,1.426480390396912,0.28021972068575135
rh_isthmuscingulate_volume,rh_postcentral_volume,9.676152626161893e-07,0.0284231414422899,0.24171816530531115
rh_lateraloccipital_volume,rh_postcentral_volume,2.591574270160995e-11,0.8340203846573919,0.3249248460245915
rh_lateralorbitofrontal_volume,rh_postcentral_volume,1.694314099661077e-05,0.4041303493180988,0.2130151435032214
rh_lingual_volume,rh_postcentral_volume,1.0496088286702811e-11,0.20115848167980518,0.3309689539137882
rh_medialorbitofrontal_volume,rh_postcentral_volume,1.614172345892608e-06,0.1308615032483727,0.23685123629532484
rh_middletemporal_volume,rh_postcentral_volume,1.4721472075842305e-18,2.2186234215813045,0.41989337675800675
rh_parahippocampal_volume,rh_postcentral_volume,1.1322976763093994e-05,0.12516554735040308,0.2172910754290557
rh_paracentral_volume,rh_postcentral_volume,1.5663399771432876e-26,0.04701881349040647,0.4980937495159453
rh_parsopercularis_volume,rh_postcentral_volume,2.2500749124976014e-11,0.20943025185132094,0.3258786048533814
rh_parsorbitalis_volume,rh_postcentral_volume,0.0024246467694853525,0.2588792779184571,0.15104210134520962
rh_parstriangularis_volume,rh_postcentral_volume,0.00035323151843942157,0.10224975514264126,0.1775500930375564
rh_pericalcarine_volume,rh_postcentral_volume,1.6006249144010055e-10,-0.06544018335337527,0.312324991252716
rh_postcentral_volume,rh_postcentral_volume,0.0,1.0,1.0
rh_posteriorcingulate_volume,rh_postcentral_volume,6.995636314825099e-09,0.2801364108028928,0.28409696745731394
rh_precentral_volume,rh_postcentral_volume,9.40485968530039e-44,1.0032962700507322,0.6188492632387417
rh_precuneus_volume,rh_postcentral_volume,1.484283439765045e-31,0.5370500573913295,0.5386820156957193
rh_rostralanteriorcingulate_volume,rh_postcentral_volume,0.0059320132407997975,0.09322959352128943,0.13718221810730746
rh_rostralmiddlefrontal_volume,rh_postcentral_volume,4.3052873664318284e-17,0.6512097944512935,0.40301588991092757
rh_superiorfrontal_volume,rh_postcentral_volume,2.500613412818591e-27,2.142601472175101,0.5049070429918028
rh_superiorparietal_volume,rh_postcentral_volume,4.433543078596918e-28,0.6136314699673403,0.5111936408506409
rh_superiortemporal_volume,rh_postcentral_volume,2.542738417728152e-12,1.6353129477521229,0.3401900481320773
rh_supramarginal_volume,rh_postcentral_volume,1.2875746238942777e-25,1.1853853520008222,0.4900777904383175
rh_transversetemporal_volume,rh_postcentral_volume,1.9194065739371514e-11,0.13523376283272753,0.32694749562891035
rh_insula_volume,rh_postcentral_volume,3.355956282449418e-05,0.45490442678422427,0.20555983708779096
lh_caudalanteriorcingulate_volume,rh_postcentral_volume,0.002274586680285783,0.02387905158079892,0.15198874042109917
lh_caudalmiddlefrontal_volume,rh_postcentral_volume,1.7241340443908873e-18,0.5177351243776512,0.41912432945824246
lh_cuneus_volume,rh_postcentral_volume,9.708447044819398e-08,0.11661916482892545,0.26241099593433476
lh_entorhinal_volume,rh_postcentral_volume,0.8509896338609413,0.271932033515608,-0.00941024281881014
lh_fusiform_volume,rh_postcentral_volume,2.5355887884003555e-10,0.9519801615295933,0.3090455353866851
lh_inferiorparietal_volume,rh_postcentral_volume,4.0257662553668274e-23,1.7400139016998406,0.4670775900472616
lh_inferiortemporal_volume,rh_postcentral_volume,0.001228309133588809,1.3020331849297004,0.16085933681531808
lh_isthmuscingulate_volume,rh_postcentral_volume,1.6188490488186754e-07,0.21447775617432305,0.2579630506724561
lh_lateraloccipital_volume,rh_postcentral_volume,1.2979843650131476e-10,0.3789850477901513,0.31380577882674116
lh_lateralorbitofrontal_volume,rh_postcentral_volume,8.911997790989732e-09,0.5508258397928009,0.2821778213690748
lh_lingual_volume,rh_postcentral_volume,4.171444355561244e-09,-0.0893384225772277,0.2881473065513097
lh_medialorbitofrontal_volume,rh_postcentral_volume,1.6013094054389282e-08,0.1691332139949541,0.277471288793451
lh_middletemporal_volume,rh_postcentral_volume,1.0981882286353549e-08,1.950803289601023,0.2805105432287106
lh_parahippocampal_volume,rh_postcentral_volume,1.1723884758906338e-05,0.2592940664024991,0.21692528635365582
lh_paracentral_volume,rh_postcentral_volume,1.87261055330877e-17,0.2533842144514611,0.4072678503624533
lh_parsopercularis_volume,rh_postcentral_volume,3.240743745296971e-13,0.11695502295810861,0.3530671747764802
lh_parsorbitalis_volume,rh_postcentral_volume,0.0008779056574337677,0.13756121978313146,0.16551117491918987
lh_parstriangularis_volume,rh_postcentral_volume,0.00012847421615599992,0.1798759977908687,0.19007657109678763
lh_pericalcarine_volume,rh_postcentral_volume,5.468404303224181e-07,-0.05053750125016143,0.24702674488351514
lh_postcentral_volume,rh_postcentral_volume,9.584094435747334e-58,0.8602020372491896,0.6889913722813685
lh_posteriorcingulate_volume,rh_postcentral_volume,5.876666790470986e-08,0.18136209866724282,0.2666998601143102
lh_precentral_volume,rh_postcentral_volume,1.8814928260791273e-28,1.023135792122448,0.5142607859802544
lh_precuneus_volume,rh_postcentral_volume,6.850611244395916e-24,0.6708949975875383,0.4743547067342984
lh_rostralanteriorcingulate_volume,rh_postcentral_volume,0.0028832269752072062,0.4084151362982772,0.1484482316025797
lh_rostralmiddlefrontal_volume,rh_postcentral_volume,1.1678183684440152e-14,0.9268194691859387,0.37268203042078535
lh_superiorfrontal_volume,rh_postcentral_volume,6.647196784246103e-23,1.4340910457079046,0.46498490507572365
lh_superiorparietal_volume,rh_postcentral_volume,3.2002891782004625e-22,0.5909214934130003,0.4583315328259893
lh_superiortemporal_volume,rh_postcentral_volume,2.058004246259637e-05,1.6857748834781436,0.21092080244437703
lh_supramarginal_volume,rh_postcentral_volume,6.444378019873431e-22,1.1580770657542494,0.4553207160671011
lh_transversetemporal_volume,rh_postcentral_volume,1.0507210440131348e-14,0.12910313941305962,0.3732842202162157
lh_insula_volume,rh_postcentral_volume,1.0069885913437034e-05,0.4545661678648105,0.2185195093919305
Left-Cerebellum-White-Matter,rh_postcentral_volume,3.282278387851611e-05,1.069811862700002,0.20580622419094471
Left-Cerebellum-Cortex,rh_postcentral_volume,1.491529508973631e-07,0.770080794162569,0.25868119516382143
Left-Thalamus-Proper,rh_postcentral_volume,0.5395022106364917,0.08334752874032124,-0.030728708771548995
Left-Caudate,rh_postcentral_volume,0.20515401730466415,0.03301288019619283,0.0634053908818118
Left-Putamen,rh_postcentral_volume,0.010511224024362619,0.21689404933869808,0.12764290838880024
Left-Pallidum,rh_postcentral_volume,0.002516169127915808,0.11858108307629199,0.15049065019546679
Brain-Stem,rh_postcentral_volume,0.19972606313152666,0.6057291349265113,0.06417092896363767
Left-Hippocampus,rh_postcentral_volume,3.5462370974654842e-06,0.4506814325103508,0.22915531435675127
Left-Amygdala,rh_postcentral_volume,0.02514765265972599,0.2221650366598519,0.11181486340305813
Left-Accumbens-area,rh_postcentral_volume,0.0997020936410873,0.07624267922985907,0.08232966802950706
Left-VentralDC,rh_postcentral_volume,0.012524016488739948,0.12683685049137844,0.12459815281090005
Right-Cerebellum-White-Matter,rh_postcentral_volume,0.0010303416018045148,1.0818328035476328,0.16330879558798092
Right-Cerebellum-Cortex,rh_postcentral_volume,6.421318483258628e-07,1.547275242983671,0.24554472961174514
Right-Thalamus-Proper,rh_postcentral_volume,0.14894861004340632,0.09102485992127775,0.07220402182524333
Right-Caudate,rh_postcentral_volume,0.1269657757172213,0.011907273140703554,0.07634070309895886
Right-Putamen,rh_postcentral_volume,0.00023132196412931305,0.11661900651214417,0.1828929119851416
Right-Pallidum,rh_postcentral_volume,0.002901105577813496,0.05891872464733268,0.1483549178174241
Right-Hippocampus,rh_postcentral_volume,1.6299244862392795e-08,0.5139711637232036,0.2773276500966385
Right-Amygdala,rh_postcentral_volume,0.00016765636823366277,0.20133435959096188,0.18685791173290425
Right-Accumbens-area,rh_postcentral_volume,3.810750587061186e-08,0.04379837208070629,0.270340941397558
Right-VentralDC,rh_postcentral_volume,0.002777434762286593,0.1254967849775099,0.14901140965335297
WM-hypointensities,rh_postcentral_volume,0.0001500635182111881,-1.0528836717210022,-0.18820482574323066
CC_Posterior,rh_postcentral_volume,0.062387854798840923,0.038234130158748644,0.09314856743857805
CC_Mid_Posterior,rh_postcentral_volume,0.9357112035642071,0.02555216624590002,-0.004040637240082754
CC_Central,rh_postcentral_volume,0.08335299229467245,-0.027891432815684982,0.08657752462400428
CC_Mid_Anterior,rh_postcentral_volume,0.0005844545117104226,-0.001319062954391211,0.17098933638679958
CC_Anterior,rh_postcentral_volume,0.010725441408199686,-0.028673173509313647,0.1272954264118471
rh_caudalanteriorcingulate_volume,rh_posteriorcingulate_volume,3.085528254560612e-33,2.197780374449821,0.5511337761846702
rh_caudalmiddlefrontal_volume,rh_posteriorcingulate_volume,2.0005409511476357e-07,-1.8793648626335164,0.2560969756461864
rh_cuneus_volume,rh_posteriorcingulate_volume,0.0022673361514965545,-0.523421359043796,0.1520359089166054
rh_entorhinal_volume,rh_posteriorcingulate_volume,0.00034479645607898146,1.4552655409160917,0.17785924901247513
rh_fusiform_volume,rh_posteriorcingulate_volume,1.4576530284189186e-16,7.136051910751023,0.39667483693383687
rh_inferiorparietal_volume,rh_posteriorcingulate_volume,6.117143934916297e-17,5.012270426646647,0.4012034711738064
rh_inferiortemporal_volume,rh_posteriorcingulate_volume,1.3624262652187645e-24,7.383253372745945,0.4808427961860973
rh_isthmuscingulate_volume,rh_posteriorcingulate_volume,2.8220063809242708e-25,0.6837281464114705,0.4870370427315168
rh_lateraloccipital_volume,rh_posteriorcingulate_volume,5.348891200021831e-08,4.70943394034181,0.26749546263762225
