Feature,log2FC,p_value,student T-test
SM.41.1...A.%mol,,0.5369701337602993,0.6176677768367973
SM.43.1.%mol,,0.12862092700089145,-1.5211356709254775
SM.43.2...B.%mol,,0.3029287502147131,-1.0308371180803895
SM.43.2...C.%mol,,0.05654708439873538,-1.9095617679670533
SM.44.1.%mol,,0.25210066177278295,-1.1460898778233506
SM.44.2.%mol,,0.3350265129279568,-0.9646203161274716
SM.44.3.%mol,,0.805661998254794,0.24610769178365194
SM.D16.1.23.0..SM.D17.1.22.0.%mol,,0.5810639496560213,0.5520563219740229
SM.D16.1.24.1.%mol,,0.296122236391415,-1.0454685832489925
SM.D17.1.14.0.%mol,,0.22577683264642007,1.2122441195814755
SM.D17.1.16.0.%mol,,0.033024046655653345,2.1354907199626822
SM.D17.1.24.1.%mol,,0.30033318498632283,-1.0363904478505792
SM.D18.0.14.0.%mol,,0.6613644548871991,-0.4381933054746391
SM.D18.0.16.0.%mol,,0.14787609312745165,-1.44847490650213
SM.D18.0.22.0.%mol,,0.0068319258989153935,-2.7119747603872497
SM.D18.1.14.0..SM.D16.1.16.0.%mol,,0.3259052352407974,0.982998760601186
SM.D18.1.17.0..SM.D17.1.18.0.%mol,,0.35244105562616124,-0.9304070129568152
SM.D18.1.18.0..SM.D16.1.20.0.%mol,,0.0934878367003336,1.6792806297482745
SM.D18.1.20.0..SM.D16.1.22.0.%mol,,0.7308269088860524,0.3441460259411784
SM.D18.1.22.0..SM.D16.1.24.0.%mol,,0.6853735732356152,0.4052888302747349
SM.D18.1.23.0..SM.D17.1.24.0.%mol,,0.09655950249087245,-1.663722642991113
SM.D18.1.24.0.%mol,,0.21135804888222667,-1.2508413787138584
SM.D18.1.24.1.%mol,,0.16788434145399678,-1.3802854257606088
SM.D18.2.14.0.%mol,,0.7026999468907127,0.3818150525855917
SM.D18.2.16.0.%mol,,0.5808236372835203,0.5524072864381098
SM.D18.2.17.0.%mol,,0.018059687720581013,2.3692711041572245
SM.D18.2.23.0.%mol,,0.6959717586866021,-0.3909046987339881
SM.D18.2.24.0.%mol,,0.23563260034312913,-1.1868665023262808
SM.D19.1.24.1.%mol,,0.6469764587510054,-0.4581397496413799
PA.34.1.%mol,,0.2961754477767215,1.04535333045238
PA.36.1.%mol,,0.5737251936196348,0.5628052395654991
PA.36.2.%mol,,0.11262801274276968,1.588236387036196
PA.36.3.%mol,,0.7587399090688948,-0.3072409884101274
PA.36.4.%mol,,0.27609747860467543,1.0898725144143258
PA.40.6.%mol,,0.8755007089768528,-0.15672552916597776
PC.14.0_16.0.%mol,,0.8088703659642131,-0.24196361661600668
PC.14.0_20.4.%mol,,0.0855131385839695,-1.721685132726759
PC.14.0_22.6.%mol,,0.0002646200679878191,-3.6640513589897172
PC.15.MHDA_18.1.%mol,,0.1976061020512594,1.289473772589051
PC.15.MHDA_18.2.%mol,,0.06351983492934865,1.8581150668093012
PC.15.MHDA_20.4.%mol,,0.5208040795881574,0.6423899315274046
PC.15.MHDA_22.6.%mol,,0.027314319561175266,-2.2110524864127186
PC.15.0_20.3.%mol,,0.44285121886499035,0.7677686027290439
PC.15.0_20.4.%mol,,0.23966068300105187,-1.176711478622233
PC.15.0_22.6.%mol,,0.010034236839736232,-2.580799003609173
PC.16.0_16.0.%mol,,0.4791288222890232,-0.7080365004272176
PC.16.0_18.0.%mol,,0.0018632780577367064,3.1216164193354325
PC.16.0_18.1.%mol,,0.04537870516622621,-2.00426138404762
PC.16.0_18.2.%mol,,0.0014014683078687577,-3.205568354962629
PC.16.0_18.3...A.%mol,,0.6774889192143384,0.4160446426372239
PC.16.0_20.3...A.%mol,,0.03595939346673095,2.100930811667979
PC.16.0_20.4.%mol,,0.0013771635630809571,-3.2106650261491665
PC.16.0_20.5.%mol,,2.5101602187050783e-07,-5.2017452770438215
PC.16.0_22.6.%mol,,8.900532357026417e-06,-4.471240572018786
PC.16.1_18.2.%mol,,0.17500198731848057,1.3575101234465332
PC.16.1_22.6.%mol,,0.008500367035959674,-2.638052988652204
PC.17.0_18.1.%mol,,0.01468180322120723,2.4454481567890474
PC.17.0_18.2.%mol,,0.0023925860729009764,3.046332789132286
PC.17.0_22.6.%mol,,0.0358859861620395,-2.1017651510496376
PC.17.1_18.2.%mol,,0.12445648768815239,1.537949010610828
PC.18.0_18.1.%mol,,0.25954354638295396,1.128271437352406
PC.18.0_18.2.%mol,,0.5522510823274264,-0.5946417796002733
PC.18.0_20.3.%mol,,0.6070364423140626,-0.5145116225202864
PC.18.0_20.4.%mol,,0.1307470921443549,-1.512714612535581
PC.18.0_22.4.%mol,,0.01054326632670354,2.5635232112121833
PC.18.0_22.5...N3..PC.20.1_20.4.%mol,,0.19080335382780586,-1.3093156967184694
PC.18.0_22.5...N6.%mol,,0.0032670922202414476,2.9503186667353245
PC.18.0_22.6.%mol,,0.00011909545944655473,-3.8670723735927246
PC.18.1_18.1.%mol,,0.2952174526814046,1.0474304222701878
PC.18.1_18.2.%mol,,0.2716931328276481,1.0999308288995755
PC.18.1_20.3.%mol,,0.18323626523147737,1.3320099337067441
PC.18.1_22.6...A.%mol,,0.0452632648672797,-2.0053383929096937
PC.18.2_18.2.%mol,,0.06901448040140548,1.8207751902220153
PC.18.2_20.5.%mol,,4.505946720324407e-06,-4.618343100222587
PC.20.0_20.4.%mol,,0.32832804053579057,0.9780848357273974
PC.28.0.%mol,,0.4053408849052371,0.832560900244436
PC.31.0...A.%mol,,0.26340865825492593,1.119157983512205
PC.31.0...B.%mol,,0.9436470970891497,0.07070891498134915
PC.32.1.%mol,,0.14709713624870493,-1.4512684236520366
PC.32.2.%mol,,0.9509978726132642,-0.06147299758242628
PC.33.0...A.%mol,,0.38442539583734925,0.8702489829884924
PC.33.0...B.%mol,,0.6732962309354998,0.42178368115269765
PC.33.1.%mol,,0.01127997206440973,2.539792618308193
PC.33.2.%mol,,0.32499095120236,0.9848592881580828
PC.34.5.%mol,,1.2614995514413107e-05,-4.394215025580991
PC.35.5.%mol,,0.00010740186345028853,-3.89268620263504
