Lipids,Regions,p_value,FoldChange,r
DE,lh_isthmuscingulate_volume,0.47127969214739385,10.254571256268393,0.02536300366307053
DEDE,lh_isthmuscingulate_volume,0.0069766900013966265,-0.009223227411694394,0.09478795878493614
METHYL,lh_isthmuscingulate_volume,0.10227479893653038,-1.1920356361420887,0.05748708606258029
DIMETHYL,lh_isthmuscingulate_volume,0.2170011396433325,0.3261338263024334,0.04345085722121768
FA,lh_isthmuscingulate_volume,0.340861575999998,-88.25131373536169,-0.033529288486302
AC,lh_isthmuscingulate_volume,0.6862667182763773,-0.3244022271184489,0.014222574783392698
CA,lh_isthmuscingulate_volume,0.9812226266296356,-0.003926613816489518,-0.000828767234705386
DXCA,lh_isthmuscingulate_volume,0.904670806475935,-0.0017864980801193826,-0.004217148575761749
DG,lh_isthmuscingulate_volume,0.06859406450009466,77.34559213461098,0.06405918946564562
TG,lh_isthmuscingulate_volume,0.08685182074868913,541.6183542284223,0.060237739945895236
UBIQUINONE,lh_isthmuscingulate_volume,0.8312600116888779,-15.250458919096582,0.007503195168543372
SPH,lh_lateraloccipital_volume,0.07661533766903907,-0.038602303421114384,0.062289348949540475
S1P,lh_lateraloccipital_volume,0.0029921012175203447,-0.08205225026386809,-0.10424530541852821
DHCER,lh_lateraloccipital_volume,0.032389979534810216,-0.028238613851437243,0.07523278011987229
CER,lh_lateraloccipital_volume,0.0448004240246255,0.9308249382573265,0.07056676057564917
CER1P,lh_lateraloccipital_volume,0.21256565724305662,0.001641446714012545,-0.04387279930960953
HEXCER,lh_lateraloccipital_volume,0.8890097962453222,-0.5652160479787354,0.00491414135664868
HEX2CER,lh_lateraloccipital_volume,0.028790456675500356,-0.8821607804517844,0.07687284979062749
HEX3CER,lh_lateraloccipital_volume,0.019668324284338,-0.7444583508634662,-0.08199904702605446
GM3,lh_lateraloccipital_volume,0.00525707513754641,-0.23898653282074528,-0.09803599586741893
GM1,lh_lateraloccipital_volume,0.08065598170387055,0.0077880404383621525,-0.06145443452589287
SULFATIDE,lh_lateraloccipital_volume,0.012126799733449316,-0.4180212112875146,-0.0881563587447838
SM,lh_lateraloccipital_volume,0.48075318306502807,-110.5531677671558,-0.02482426686440606
PA,lh_lateraloccipital_volume,0.31235139933525613,-0.005278232335224656,0.035564022642706486
PC,lh_lateraloccipital_volume,0.11056780455314504,23.625891662276196,-0.05614248990743313
LPC,lh_lateraloccipital_volume,0.23741056718314232,64.37850670336023,0.041585090116388494
PE,lh_lateraloccipital_volume,0.16551173987543438,35.067912819676856,-0.048802661714295745
LPE,lh_lateraloccipital_volume,0.6472758147508725,5.456458870239117,0.016110465541634596
PI,lh_lateraloccipital_volume,0.7820633733160032,-1.3180573754245573,0.009740662381591103
PIP1,lh_lateraloccipital_volume,4.988611806505053e-09,0.0007722045516762692,0.20374377356750895
LPI,lh_lateraloccipital_volume,0.04560655641664066,-1.0159418539552865,-0.07030340814299228
PS,lh_lateraloccipital_volume,0.8390108190599745,0.0780618819770733,0.007153657022700235
PG,lh_lateraloccipital_volume,0.052333010306686176,0.05474460275311581,0.0682462492067415
CE,lh_lateraloccipital_volume,0.19677288371365173,-396.7935975962913,-0.04542893854161284
COH,lh_lateraloccipital_volume,0.2741172761430089,-34.892665753721715,0.03849525377665552
DE,lh_lateraloccipital_volume,0.864151423710269,-4.2740480176499265,-0.006024535146742695
DEDE,lh_lateraloccipital_volume,0.04474268517390503,-0.022017061706311656,0.07058577571865375
METHYL,lh_lateraloccipital_volume,0.6768166032206974,-3.1851706411664105,-0.014676200254945948
DIMETHYL,lh_lateraloccipital_volume,0.513850156204305,-1.0840507804526966,-0.02298564621589956
FA,lh_lateraloccipital_volume,0.38570308764610806,-167.88937438360531,0.030537535524662575
AC,lh_lateraloccipital_volume,0.21595107799652968,-0.3918545064011676,0.04355018384828875
CA,lh_lateraloccipital_volume,0.848006332715403,-0.006262595519537758,-0.006748864308212643
DXCA,lh_lateraloccipital_volume,0.5304745654142761,-0.0021094147529955496,-0.0220855108072895
DG,lh_lateraloccipital_volume,0.03345709301505982,58.02157262097942,0.07477660979217418
TG,lh_lateraloccipital_volume,0.5283566285072254,606.0104511509696,0.02219937728934427
UBIQUINONE,lh_lateraloccipital_volume,0.6245775457030694,-6.800481635610621,0.01723080874054041
SPH,lh_lateralorbitofrontal_volume,0.6605910430460237,-0.02604759546855007,0.015460821646410095
S1P,lh_lateralorbitofrontal_volume,0.0021478928051922664,-0.1263767823935505,-0.10775198957845292
DHCER,lh_lateralorbitofrontal_volume,0.005455757699359363,-0.16628160491769767,0.09761545968919914
CER,lh_lateralorbitofrontal_volume,0.9334515490480145,-9.31789046640956,0.002940351114212468
CER1P,lh_lateralorbitofrontal_volume,1.1772457485323345e-05,0.0017534154210376808,-0.15337919663464786
HEXCER,lh_lateralorbitofrontal_volume,0.10625817992085906,-0.829528088014608,-0.056830875135336086
HEX2CER,lh_lateralorbitofrontal_volume,0.9921947972013303,-1.0167382995024299,-0.00034446794679345754
HEX3CER,lh_lateralorbitofrontal_volume,0.02667413345677559,-0.592037572685487,-0.07792131442625098
GM3,lh_lateralorbitofrontal_volume,0.0010281305462447909,-1.2872451839889396,-0.1152077004995042
GM1,lh_lateralorbitofrontal_volume,0.0007646686983162455,-0.022774361637541506,-0.11808523243722263
SULFATIDE,lh_lateralorbitofrontal_volume,3.7182666579481777e-06,0.3124544764898474,-0.16183725341501792
SM,lh_lateralorbitofrontal_volume,0.39555449705880047,-122.32834314721451,0.02990946759080813
PA,lh_lateralorbitofrontal_volume,0.010143628225300731,0.003418312908924728,-0.0903426275922517
PC,lh_lateralorbitofrontal_volume,0.0005984501620840964,-3.1471328829169236,-0.1204206085003618
LPC,lh_lateralorbitofrontal_volume,0.00047264880613956286,-37.02637641722148,-0.12263111121689062
PE,lh_lateralorbitofrontal_volume,0.0079763322788193,97.84431109781896,-0.09321793821264036
LPE,lh_lateralorbitofrontal_volume,8.058848450694179e-05,-2.316820904812313,-0.13816427423755842
PI,lh_lateralorbitofrontal_volume,0.6738305760132018,21.86070221379218,-0.014820039320639517
PIP1,lh_lateralorbitofrontal_volume,4.809917251395725e-07,-0.0002187602082339932,0.17586779858739002
LPI,lh_lateralorbitofrontal_volume,7.862307882040697e-06,1.2971843930280453,-0.1563921897385641
PS,lh_lateralorbitofrontal_volume,0.38294309092771806,0.06401969040170581,-0.030715242632084434
PG,lh_lateralorbitofrontal_volume,0.12919875752653823,-0.0028350225249526347,0.05338884300886007
CE,lh_lateralorbitofrontal_volume,0.27477885899873106,-360.461640163782,-0.038442261116620705
COH,lh_lateralorbitofrontal_volume,0.0709660757501279,-8.068158650597546,0.06351893408738209
DE,lh_lateralorbitofrontal_volume,0.1935681648587205,-3.0565018957044807,-0.0457557385864375
DEDE,lh_lateralorbitofrontal_volume,0.6297815942764716,5.040359174759604e-07,0.016972445156320886
METHYL,lh_lateralorbitofrontal_volume,0.12286820327241929,-11.084128969884585,-0.054287504275713945
DIMETHYL,lh_lateralorbitofrontal_volume,0.09859396036740728,-5.964201326204176,-0.05811175716683042
FA,lh_lateralorbitofrontal_volume,0.09885785294055825,-170.03198059775454,0.0580663600199029
AC,lh_lateralorbitofrontal_volume,0.4876437493292311,-0.06368211435688187,-0.024436036494324107
CA,lh_lateralorbitofrontal_volume,0.965950454760853,-0.0036496181759856114,-0.0015031442636258615
DXCA,lh_lateralorbitofrontal_volume,0.7110856553781765,-0.0021536190224852253,0.013042126837961503
DG,lh_lateralorbitofrontal_volume,0.530509080449509,83.05153803471437,0.022083657089771457
TG,lh_lateralorbitofrontal_volume,0.4614091601203623,472.12665391394967,0.025930701541475837
UBIQUINONE,lh_lateralorbitofrontal_volume,0.012067145200965036,-6.011801933964959,-0.08821733314846271
SPH,lh_lingual_volume,0.056946295631607455,-0.002018157757622988,0.0669597339892771
S1P,lh_lingual_volume,0.1831669940099069,0.11289035532393224,-0.04684455989794033
DHCER,lh_lingual_volume,0.08808147548373636,0.0907304318741189,0.06000465106120534
CER,lh_lingual_volume,0.703538359782415,3.6273229211949936,-0.013399487879609071
CER1P,lh_lingual_volume,0.00018339764124158432,0.0007368234349113689,-0.13115561671880252
HEXCER,lh_lingual_volume,0.3053840486288023,-0.07343570876035949,-0.03607958054056391
HEX2CER,lh_lingual_volume,0.8417800364706239,0.1927627619397874,-0.007028945819221867
HEX3CER,lh_lingual_volume,0.3414975929173147,0.0010111318096934956,-0.033485172642613394
GM3,lh_lingual_volume,0.004033278180726085,0.27636246876127907,-0.1009964116152383
GM1,lh_lingual_volume,0.0038019631348307965,0.011414733497960756,-0.1016461281361611
SULFATIDE,lh_lingual_volume,0.03910154217968106,0.05047623657617131,-0.07255189197698826
SM,lh_lingual_volume,0.9377016275703957,31.970853156588618,-0.0027521720509597683
PA,lh_lingual_volume,0.6854143402741114,-0.012972383557997642,0.014263393059450902
PC,lh_lingual_volume,0.08975375570100869,-17.981570156466223,-0.059691826115715045
LPC,lh_lingual_volume,0.850718975842112,-12.769582001615634,0.006626973932816416
PE,lh_lingual_volume,0.9416106128073015,-13.784754651608607,-0.002579164803750767
LPE,lh_lingual_volume,0.9416724310181109,-0.593859665523806,-0.0025764293100279784
PI,lh_lingual_volume,0.5423471541506821,-0.6209143524051949,0.021451407798267652
PIP1,lh_lingual_volume,0.001460274898747066,2.8739874939598474e-05,0.11171182141075112
LPI,lh_lingual_volume,0.0015255114721281716,-0.18858624568620866,-0.11126956082582973
PS,lh_lingual_volume,0.007551915327376491,0.031298049706787935,0.09386169503474973
PG,lh_lingual_volume,0.027042010084592668,0.0010131274485071185,0.0777340357748032
CE,lh_lingual_volume,0.6243762602693774,56.225161473477215,-0.01724082042692098
COH,lh_lingual_volume,0.3680977127085415,19.848486283309608,0.03168485040812919
DE,lh_lingual_volume,0.38842159234592377,1.1478445125811794,-0.030363256313375633
DEDE,lh_lingual_volume,0.9563442604521006,0.010817484264299015,0.0019275937913339604
METHYL,lh_lingual_volume,0.15353389245769172,-1.9361255379509188,-0.05022224829722065
DIMETHYL,lh_lingual_volume,0.04984479910051269,-2.0710455828333942,-0.06897991502547829
FA,lh_lingual_volume,0.1936826982915223,3.853575947917537,0.04574399107256905
AC,lh_lingual_volume,0.512918440544168,0.2049717486069132,-0.023036535449622773
CA,lh_lingual_volume,0.6756322264268984,0.0013226632015912643,-0.01473322314695098
DXCA,lh_lingual_volume,0.42014101467215814,0.0009312382218093173,-0.028381835365970075
DG,lh_lingual_volume,0.12342322017639033,-54.79853105964927,0.05420729389844662
TG,lh_lingual_volume,0.6644915880763383,-29.921736359670447,-0.015271516350252083
UBIQUINONE,lh_lingual_volume,0.30228539241178026,3.487780627910499,-0.03631136989576362
SPH,lh_medialorbitofrontal_volume,0.023778751427503325,-0.014239270725228712,0.07947859051221222
S1P,lh_medialorbitofrontal_volume,0.134337165769678,0.3052764500827968,-0.05268419856611352
DHCER,lh_medialorbitofrontal_volume,0.01265097542168291,-0.0646173232670221,0.08763170003488828
CER,lh_medialorbitofrontal_volume,0.7857936680539989,1.513688023740156,0.009569740483749796
CER1P,lh_medialorbitofrontal_volume,0.07967430295755813,-5.032635999139091e-05,-0.06165409944453462
HEXCER,lh_medialorbitofrontal_volume,0.9162273598343728,-0.5345337695159071,0.0037038952502528146
HEX2CER,lh_medialorbitofrontal_volume,0.6540651574528421,-0.16839976986714472,0.015778546480470213
HEX3CER,lh_medialorbitofrontal_volume,0.28192399686977965,-0.41698350577417015,0.03787539077903405
GM3,lh_medialorbitofrontal_volume,0.0015031363085820653,0.3429568297956832,-0.11141925568943495
GM1,lh_medialorbitofrontal_volume,0.017218473932230322,-0.013465408183627145,-0.08372934669630383
SULFATIDE,lh_medialorbitofrontal_volume,0.0061354683695689395,-0.45950624968267717,-0.09627414541758764
SM,lh_medialorbitofrontal_volume,0.002881339584986855,-7.978606988542506,0.10464949330835466
PA,lh_medialorbitofrontal_volume,0.09930338953494555,-0.03567155862389207,-0.0579899334925871
PC,lh_medialorbitofrontal_volume,0.0006546484230074625,95.3848875617898,-0.11957017553904678
LPC,lh_medialorbitofrontal_volume,0.01056503778852913,70.4545926245967,-0.08984815317720256
PE,lh_medialorbitofrontal_volume,0.4874361141963571,-11.907362667639388,-0.02444769165354491
LPE,lh_medialorbitofrontal_volume,1.0006335365339591e-05,3.885666739571858,-0.15459920530596363
PI,lh_medialorbitofrontal_volume,0.03388165098017803,2.4725522766746697,-0.0745985695255611
PIP1,lh_medialorbitofrontal_volume,0.002612693213086949,-0.010380643534887454,0.10569196610718552
LPI,lh_medialorbitofrontal_volume,0.002353515671302062,0.9937794030015495,-0.10679491003904695
PS,lh_medialorbitofrontal_volume,0.4870058762061183,-0.2094863700335806,-0.02447185067250804
PG,lh_medialorbitofrontal_volume,0.1660349226104731,-0.0023453616078283317,-0.04874244425957653
CE,lh_medialorbitofrontal_volume,0.7437271564405193,-60.35100793244455,-0.01151137087170534
COH,lh_medialorbitofrontal_volume,0.009019635164369324,-28.58728723649651,0.09175687328425582
DE,lh_medialorbitofrontal_volume,0.6332935251134062,-0.6402598892215677,-0.01679860453738235
DEDE,lh_medialorbitofrontal_volume,0.5664541879319501,-0.03587923260317851,0.020184656569430484
METHYL,lh_medialorbitofrontal_volume,0.9486288425915775,-0.21455643196540947,-0.0022686990202457334
DIMETHYL,lh_medialorbitofrontal_volume,0.7616408921832193,-0.27088346909850675,-0.010680609595124577
FA,lh_medialorbitofrontal_volume,0.14990920005023023,-52.5886042430312,0.05066833585672483
AC,lh_medialorbitofrontal_volume,0.7362499278614777,-0.08246518368183052,-0.01186000662821659
CA,lh_medialorbitofrontal_volume,0.5897432633128402,-0.024213297236739165,0.018985194294357476
DXCA,lh_medialorbitofrontal_volume,0.6987304533042386,-0.005294554341417595,0.013627858270059107
DG,lh_medialorbitofrontal_volume,0.9481696837450273,-15.94035255017387,-0.0022890052109006916
TG,lh_medialorbitofrontal_volume,0.6506152347663674,58.46058098345921,-0.015947030381977076
UBIQUINONE,lh_medialorbitofrontal_volume,0.04912071217524048,20.94960927015521,-0.0691991678624197
SPH,lh_middletemporal_volume,0.017013424000641108,0.017323695654030552,0.08388376075608744
S1P,lh_middletemporal_volume,0.37252683307160217,0.15460160727600458,-0.03139308072838941
DHCER,lh_middletemporal_volume,0.00028600925370455876,0.036652080889788954,0.12721962739161502
CER,lh_middletemporal_volume,0.11773691144452858,1.4011816503979093,0.05504279894578665
CER1P,lh_middletemporal_volume,0.02942656037508954,-0.0007272476878515951,-0.07657067765022219
HEXCER,lh_middletemporal_volume,0.24198142975454695,-0.038129153073016474,0.04118294149217939
HEX2CER,lh_middletemporal_volume,0.03496286236698989,-0.20955705180930545,0.07415360912050285
HEX3CER,lh_middletemporal_volume,0.1330385574993813,-0.20637994442210095,-0.05286028522308165
GM3,lh_middletemporal_volume,9.637406429588892e-07,-0.3245189283945096,-0.17122740970657646
GM1,lh_middletemporal_volume,0.9800803948451575,-0.005832788139170066,-0.0008791914873167307
SULFATIDE,lh_middletemporal_volume,0.0559234348255474,-0.3906084139644539,-0.06723728990740996
SM,lh_middletemporal_volume,0.99656260550776,-15.308086685976976,0.0001517009947601854
PA,lh_middletemporal_volume,0.736747838807536,-0.0019920332103236025,0.011836755139974339
PC,lh_middletemporal_volume,0.05803243157885612,14.866451590254155,-0.06666950387737058
LPC,lh_middletemporal_volume,0.8915955229954096,32.54836346088252,-0.004798938435859856
PE,lh_middletemporal_volume,0.5873442919773255,2.9637136691828516,0.019107714426182604
LPE,lh_middletemporal_volume,0.273650100943326,-0.19272593378087102,-0.038532726983271676
PI,lh_middletemporal_volume,0.33822945419134026,3.7834143276715206,-0.033712421543662975
PIP1,lh_middletemporal_volume,2.720000610950972e-10,-0.00061897638613353,0.2196107838160671
LPI,lh_middletemporal_volume,0.3001994716953711,0.27402055013169474,-0.03646829310637033
PS,lh_middletemporal_volume,0.15069937857791987,0.033055491038119104,0.050570395830466984
PG,lh_middletemporal_volume,0.3900377180054703,0.0003087880656744482,0.030260000317180524
CE,lh_middletemporal_volume,0.5622198431868481,-59.282176588121715,-0.02040523251156009
COH,lh_middletemporal_volume,0.08533469846995981,-24.84661668298233,0.06052901342885742
DE,lh_middletemporal_volume,0.5146314497983985,-0.7396217238967193,0.022943009793361238
DEDE,lh_middletemporal_volume,0.01572857574532961,-0.005426966174686266,0.08489022153173303
METHYL,lh_middletemporal_volume,0.07214916337110967,-3.6877154530140346,0.06325497823750731
DIMETHYL,lh_middletemporal_volume,0.06145872340533596,-1.7249142395143662,0.06578253708231123
FA,lh_middletemporal_volume,0.2641628986173023,33.59035943499601,-0.03930337252075609
AC,lh_middletemporal_volume,0.709698192379889,-0.06790535879988724,-0.013107720975818997
CA,lh_middletemporal_volume,0.20673662705080253,-0.0014267781962705255,0.04443707483646167
DXCA,lh_middletemporal_volume,0.590965589676828,-0.00023918611132019122,0.018922855949506903
DG,lh_middletemporal_volume,0.18332735063291733,10.81435118404605,0.04682743150364819
TG,lh_middletemporal_volume,0.374699651440956,33.809609648969705,0.03125073041270868
UBIQUINONE,lh_middletemporal_volume,0.9565770071125739,0.15437800308779456,-0.0019173068274898585
SPH,lh_parahippocampal_volume,0.8167781412823416,0.03222947365607181,-0.008158295309056717
S1P,lh_parahippocampal_volume,0.5850957630265299,0.42024630127460794,0.019222761233182357
DHCER,lh_parahippocampal_volume,0.06359837772470546,0.28809769967654036,0.06524917761715829
CER,lh_parahippocampal_volume,0.7405635939256142,9.201351631679682,0.011658736763704224
CER1P,lh_parahippocampal_volume,0.010783906579805042,-0.0018265110986244893,-0.08959820887101606
HEXCER,lh_parahippocampal_volume,0.2383464759059441,0.40649396740207305,0.0415023070464421
HEX2CER,lh_parahippocampal_volume,0.9683516533104566,0.5524952955012498,0.0013970837979832649
HEX3CER,lh_parahippocampal_volume,0.8507441628106513,-0.7980129549410595,-0.006625842550784613
GM3,lh_parahippocampal_volume,0.07977024581148985,0.5652163766197801,-0.0616344978021696
GM1,lh_parahippocampal_volume,0.00037822249176501483,0.03535004723291732,-0.12468595516848364
SULFATIDE,lh_parahippocampal_volume,0.5960640357793214,-3.0199707339754074,0.01866347099331156
SM,lh_parahippocampal_volume,0.06422291772750954,92.45952891459626,0.06509628945854629
PA,lh_parahippocampal_volume,0.5543163431403123,0.08909894118994136,-0.020819100532210994
PC,lh_parahippocampal_volume,0.3489877374656332,-64.09269168525373,-0.032969530973108
LPC,lh_parahippocampal_volume,0.9868618445343434,51.2758288136164,-0.0005798447081575685
PE,lh_parahippocampal_volume,0.4772528272809443,69.34316388893099,0.025022642411002292
LPE,lh_parahippocampal_volume,0.0822086110278647,1.914197047618562,-0.06114262762761004
PI,lh_parahippocampal_volume,0.001772426845017931,-13.532545299579196,0.10973950394136955
PIP1,lh_parahippocampal_volume,0.03963931464726876,-0.011559535600249563,0.07235446970849488
LPI,lh_parahippocampal_volume,0.17021864738159165,-2.497089056723445,-0.048265952738452085
PS,lh_parahippocampal_volume,0.8364271929244139,0.5183386834176567,0.0072700909467253326
PG,lh_parahippocampal_volume,0.618368537229067,0.005135954197988472,0.01754028307180764
CE,lh_parahippocampal_volume,0.7066313414971532,-163.8133395283137,0.013252872025195029
COH,lh_parahippocampal_volume,0.022266043584549013,-94.62736832665139,-0.08035865384229073
DE,lh_parahippocampal_volume,0.5296726075260423,-1.0158732843346376,0.02212859921873217
DEDE,lh_parahippocampal_volume,0.1095068204943468,0.06428060081261237,0.05630997002226405
METHYL,lh_parahippocampal_volume,0.39828935938528953,1.7239961233209709,-0.02973678996573179
DIMETHYL,lh_parahippocampal_volume,0.16905209027198279,-8.919909041737649,-0.04839792360252379
FA,lh_parahippocampal_volume,0.47076124395648844,-212.06234695989622,0.02539265735789337
AC,lh_parahippocampal_volume,0.07468101958478403,0.5985664314917997,-0.06270177522365912
CA,lh_parahippocampal_volume,0.18619719398229334,0.002972572007561851,-0.046522746576327025
DXCA,lh_parahippocampal_volume,0.549857490082497,0.0040625535307829775,-0.021053858802558598
DG,lh_parahippocampal_volume,0.6428330533966625,54.57004989203282,-0.016328438674436074
TG,lh_parahippocampal_volume,0.47847311660918096,315.146259842438,-0.024953395219822094
UBIQUINONE,lh_parahippocampal_volume,0.012558430750515631,12.337998563453562,0.0877229156241352
SPH,lh_paracentral_volume,0.27239916159717487,-0.02745477188575404,0.038633283168340936
S1P,lh_paracentral_volume,0.0059470296989064565,-0.7540842656678912,-0.09663204347571151
DHCER,lh_paracentral_volume,0.0007197995003989684,0.0590851287597011,0.11866525824099981
CER,lh_paracentral_volume,0.0016754996342697103,-5.355948444412367,0.11031527512847153
CER1P,lh_paracentral_volume,0.005345164169658504,-0.004994878784641274,-0.09784780717422635
HEXCER,lh_paracentral_volume,0.012392950532096195,-2.626312189486744,0.08788751046493355
HEX2CER,lh_paracentral_volume,0.013816843247199236,-2.5380279005305924,0.08653036174249322
HEX3CER,lh_paracentral_volume,0.2743281491489237,0.13095752386673756,-0.038478353430806723
GM3,lh_paracentral_volume,1.6165024853223531e-06,-0.2415283794881864,-0.1676915668842014
GM1,lh_paracentral_volume,0.97166605839152,-0.03983563056248214,-0.0012507077602296696
SULFATIDE,lh_paracentral_volume,0.018428559278854076,1.5698779818167414,-0.08284955019175153
SM,lh_paracentral_volume,0.2223195766101503,-134.20362556970395,0.04295300635303033
PA,lh_paracentral_volume,0.2770094440660957,-0.07221321880661484,-0.038264229671943234
PC,lh_paracentral_volume,0.0028071445787894674,51.41857342067453,-0.10492823753317547
LPC,lh_paracentral_volume,0.004139733773430228,54.63930146731149,-0.10070867897164192
PE,lh_paracentral_volume,0.3918848299618508,116.96310511534226,-0.030142303771655252
LPE,lh_paracentral_volume,0.016407183586098113,6.228363807235841,-0.08435002588424442
PI,lh_paracentral_volume,0.8220148336598181,21.19384530988047,-0.007921095333901815
PIP1,lh_paracentral_volume,2.69956152202564e-06,-0.007581834035937899,0.16411162192562162
LPI,lh_paracentral_volume,1.352813271403407e-05,0.7773322019344824,-0.15232837560121418
PS,lh_paracentral_volume,0.8859762393265095,-0.4491417974545964,0.005049363689173919
PG,lh_paracentral_volume,0.07258427428393807,0.1316593694282884,0.06315879143197407
CE,lh_paracentral_volume,0.9031311843596128,-854.5549199500681,-0.004285591943824243
COH,lh_paracentral_volume,0.33046509001891733,-51.86187174226675,0.03425802596494479
DE,lh_paracentral_volume,0.8639457571809104,-7.8244875847910675,0.006033745486446203
DEDE,lh_paracentral_volume,0.38760484109264126,-0.01918808172889047,0.030415538757909324
METHYL,lh_paracentral_volume,0.17776596053554955,-28.042193082254606,0.047428067951964574
DIMETHYL,lh_paracentral_volume,0.15603581581154208,-11.170637798027817,0.049918981624630925
FA,lh_paracentral_volume,0.04454584151652745,66.97608660892205,0.07065075793051882
AC,lh_paracentral_volume,0.7939158258566079,-0.6674066231427809,-0.0091983549874488
CA,lh_paracentral_volume,0.05273186356727359,0.0008003157230567959,-0.06813136716240539
DXCA,lh_paracentral_volume,0.09054815196112649,0.0018112543919765684,-0.05954486125802859
DG,lh_paracentral_volume,0.32295925205670845,182.8850144623279,0.03479339280463227
TG,lh_paracentral_volume,0.3726951201283361,626.4443725093445,-0.03138203724573627
UBIQUINONE,lh_paracentral_volume,0.25091756543650884,-13.747021780283179,-0.04041186960907077
SPH,lh_parsopercularis_volume,0.4488796074476771,-0.03826689649498013,0.0266611862080652
S1P,lh_parsopercularis_volume,0.055394571578237344,-0.3839583517331956,-0.0673824569301944
DHCER,lh_parsopercularis_volume,3.139809779623771e-07,0.06993062570803948,0.17865630128871793
CER,lh_parsopercularis_volume,0.037820304715308284,-0.12003404496269077,0.07303169248297901
CER1P,lh_parsopercularis_volume,0.0025838340808286816,-0.001984688982442421,-0.10580970558174838
HEXCER,lh_parsopercularis_volume,0.9428813541631605,-0.22752664712698012,0.0025229368185950406
HEX2CER,lh_parsopercularis_volume,0.8878232114919348,-0.05047391605442095,0.0049670252486309135
HEX3CER,lh_parsopercularis_volume,0.014199872233615156,-0.4479789972949883,-0.086186399669874
GM3,lh_parsopercularis_volume,0.001253030213677456,-0.7862538856745127,-0.11324857899020191
GM1,lh_parsopercularis_volume,0.00702590527956328,-0.018572310391416186,-0.09470608331488561
SULFATIDE,lh_parsopercularis_volume,0.0043011664206644975,-0.2936726161525586,-0.10028488767402749
SM,lh_parsopercularis_volume,0.20149932075924415,-8.16212775064417,0.044953986009517506
PA,lh_parsopercularis_volume,0.7268401050188029,-0.006477784925293225,0.012300412244118443
PC,lh_parsopercularis_volume,0.0018508914887389893,40.49193899341524,-0.1092941925732395
LPC,lh_parsopercularis_volume,0.005700981965759948,-10.945503410317595,-0.09711503661395865
PE,lh_parsopercularis_volume,0.29457991970641256,30.075805289284297,-0.036894697158449466
LPE,lh_parsopercularis_volume,0.006732692582214851,0.34738576901902646,-0.09520168924250444
PI,lh_parsopercularis_volume,0.33624313693886293,5.59088119642234,0.033851227496379636
PIP1,lh_parsopercularis_volume,0.003157883473259082,1.6652812737989514e-05,0.10366509572729889
LPI,lh_parsopercularis_volume,0.14312831254300273,-0.18304904950691897,-0.051525417491742186
PS,lh_parsopercularis_volume,0.7987164674141404,-0.07834433438385012,0.008979327691351513
PG,lh_parsopercularis_volume,0.5172558031958469,0.025667893507602887,0.022800039761683086
CE,lh_parsopercularis_volume,0.18402531833137853,-313.3973760606221,-0.046753007301640795
COH,lh_parsopercularis_volume,0.24328665285381124,-36.844368188892815,0.0410690879643075
DE,lh_parsopercularis_volume,0.09694677099928298,-0.7293831728621106,-0.058397331957679294
DEDE,lh_parsopercularis_volume,0.16558485353720206,-0.0033674627747535893,-0.04879423787026972
METHYL,lh_parsopercularis_volume,0.9490586327613392,-3.1144651332251114,-0.002249692334792467
DIMETHYL,lh_parsopercularis_volume,0.9735334678059625,-2.3350892989454963,0.0011682459123589656
FA,lh_parsopercularis_volume,0.8354139361234821,30.179154110267238,0.007315776066606058
AC,lh_parsopercularis_volume,0.47688122009419914,-0.044179507891270405,-0.02504374903097606
CA,lh_parsopercularis_volume,0.29962753267286,0.009385652604974608,-0.03651144653266211
DXCA,lh_parsopercularis_volume,0.5674166694811001,0.003843716491480744,-0.02013462931130317
DG,lh_parsopercularis_volume,0.02639937349394988,54.670081331962606,0.0780626472522747
TG,lh_parsopercularis_volume,0.36009322527389415,199.41676988582046,0.03221774030004077
UBIQUINONE,lh_parsopercularis_volume,0.49166760285860844,-0.2640513747124887,-0.024210690841886436
SPH,lh_parsorbitalis_volume,0.05469934968408618,0.14275850222186337,-0.06757505176658424
S1P,lh_parsorbitalis_volume,0.0024618606536932347,0.27505424434503634,-0.10632097687679647
DHCER,lh_parsorbitalis_volume,0.19898009134777728,0.4128283234371616,0.04520611567043962
CER,lh_parsorbitalis_volume,0.19769352843862764,37.901911281320686,0.045335776495662033
CER1P,lh_parsorbitalis_volume,0.0013563710302793891,-0.008636654850629937,-0.1124552379198351
HEXCER,lh_parsorbitalis_volume,0.7231447725277557,3.641407376988772,-0.012473886800242006
HEX2CER,lh_parsorbitalis_volume,0.07964612446256253,1.0828084097115667,0.06165986010128507
HEX3CER,lh_parsorbitalis_volume,0.2983936586245178,-0.286736783568307,-0.03660473084840419
GM3,lh_parsorbitalis_volume,0.3920757875757873,0.8145959879971093,-0.030130155288689293
GM1,lh_parsorbitalis_volume,0.8250705688784322,-0.10310657267049401,-0.007782849748440854
SULFATIDE,lh_parsorbitalis_volume,0.0005127226463833712,2.217994610719742,-0.12187291949444018
SM,lh_parsorbitalis_volume,0.19628151483282422,-98.69310041795202,0.04547879167223796
PA,lh_parsorbitalis_volume,0.008763314392443617,-0.035167597186532694,-0.09210127518516716
PC,lh_parsorbitalis_volume,0.012924168477300546,11.754153372397404,-0.08736582777779008
